question,answer
 برخى از خانمها معتقدند که نواختن آهنگ با سازهاى بدون حلقه و نیز با ظروفى مانند قابلمه و سطل و مانند آن اشکال ندارد، آیا نواختن آهنگ با این وسائل در مجالس عروسى زنانه جایز است؟, هرگاه با این وسائل آهنگهایى مانند وسایل موسیقى نواخته شود جایز نیست; اما اگر همانند آن آهنگها نباشد مانعى ندارد.
 خانمها در مجالس عروسى نسبت به سرو وضع و رخت و لباس خود حساسیت خاصى دارند، به گونه اى که اگر خانمى لباس گرانقیمتى را در یک جشن عروسى بپوشد، آن را در مجلس جشن دیگر نمى پوشد! حتى برخى از خانمها به این مقدار نیز قناعت نکرده و در یک مجلس عروسى چند بار لباس عوض مى کنند! این گونهکارها چه حکمى دارد؟, این گونه کارها در شأن زنان با شخصیت و با ایمان نیست.
 آیا رقص در مجالس عروسى، مخصوصا مجالس زنانه، جایز است؟, رقص منشأ فساد است و اشکال دارد، خواه رقص زن براى زن، یا مرد براى مرد و یا زنان براى مردان باشد; ولى رقص زن براى همسرش اشکال ندارد.
 آیا جایز است زن در میان زنان برقصد؟ اگر جایز نیست، حکم نشستن زنان در تالارها و چنین مجالسى چگونه است؟, همانگونه که گفته شد تنها رقص زن براى شوهرش جایز است و بقیه اشکال دارد و نباید در مجالس معصیت شرکت کرد.
 آیا براى عروس جایز است که در مجلس عروسى زنانه، که هیچ مردى جز داماد حضور ندارد، فقط براى شوهرش برقصد; هر چند زنان دیگر هم تماشا کنند؟, رقص زن فقط براى شوهرش جایز است، نه در حضور زنان دیگر.
 حکم کف زدن و دست افشانى و چوب بازى در مجالس عروسى چیست؟, کف زدن اشکالى ندارد، و چوب بازى نیز اشکالى ندارد، مگر این که مفسده خاصى بر آن مترتب شود; ولى رقص براى غیر شوهر اشکال دارد.
 شرکت در عروسى، یا مجالس دیگر، که انسان مى داند در آن رعایت شؤونات اسلامى نمى شود (از قبیل اختلاط زن و مرد، رقص و پایکوبى، استفاده از نوارهاى موسیقى و مانند آن) چه حکمى دارد؟, شرکت در مجالس گناه حرام است.
 متأسفانه غالب مجالس عروسى در زمان ما براى مؤمنین مشکل ساز شده است، به گونه اى که رفتن به مجلس عزا براى آنها، خوشایندتر از رفتن به چنان مجالس شادى است! حال اگر شخصى مجبور باشد در مجلس عروسى، که آلوده به گناهانى همچون موسیقى حرام و رقص و مانند آن است شرکت کند و در اطاقى که این گناهان انجام مى شود نرود، بلکه در اطاق مجاور که صداى ساز و آواز مى آید باشد، آیا مرتکب گناه شده است؟ همچنین اگر در تالارى باشند که در یک قسمت موسیقى و رقص هست و او در قسمت دیگرى است، ولى صداى موسیقى را مى شنود، چه حکمى دارد؟, اگر در محل جداگانه اى باشد که دو مجلس محسوب شود اشکالى ندارد; ولى عمدا به موسیقى حرام گوش ندهد، هر چند بى اختیار به گوشش برسد. <H۳ class=content_h۳>حضانت</H۳>
 زن بیوه اى، که یک پسر پنج ساله از شوهر مرحوم خود دارد، چند سال پس از فوت شوهرش ازدواج کرده است، پدر بزرگ این پسر مى گوید: «من به عنوان ولى نمى گذارم نوه‌ام در خانه مرد بیگانه اى تربیت شود» و مادر پسر مى گوید: «من به عنوان مادر، خود او را پرورش مى دهم» حق حضانت این پسر بچه با کیست؟, در مورد نگهدارى بچه و پرورش او تا زمان بلوغ، مادر بچه بر جد او مقدم است; حتى در صورتى که شوهر کند، ولى در مسأله ولایت بر اموال، حق با جد است و مادر ولایتى بر اموال کودک ندارد.
 در مواردى که بین زوجین مفارقت حاصل مى شود و فرزند مشترکى دارند، فتواى مشهور فقهاى شیعه این است که مادر در مورد دختر تا هفت سالگى و در مورد پسر تادو سالگى اولویت در حضانت دارد و پس از آن، فرزند در حضانت پدر قرار مى گیرد. از آنجا که ماده ۱۱۶۹ قانون مدنى با الهام از این فتوا تنظیم شده است، محاکم دادگسترى نیز در موارد مطروحه در پرونده هاى جارى بر این اساس عمل مى نمایند; ولى این امر چند مشکل اجرایى در بر دارد: الف: تعلق عاطفى فرزندان، اعم از پسر و دختر، در سنین پایین به مادر بیشتر است و گرفتن پسر بچه هاى دو تا هفت ساله از مادر، در موارد زیادى موجب اخلال در مسائل تربیتى و عاطفى آنان مى شود. ب: غالبا پدرهاى ازدواج نکرده در نگهدارى این گونه کودکان دچار مشکلات مهمى مى شوند و بیشتر به خاطر لجاجت، اصرار در گرفتن کودک دارند. و غالبا بعد از تحویل، کودک را به عمه، یا مادربزرگ، یا یکى دیگر از اقوام مى سپارند و خود مباشرت در حضانت ندارند. ج: به دلیل تعلق عاطفى شدید بین مادر و فرزند، در اغلب موارد گرفتن پسر بچه سه یا چهار ساله از مادر، موجب عسر و حرج بر مادر است، در صورتى که با حضانت مادر، پدر نیز از طریق اعمال ولایت و نظارت کلى، با بچه هاى خود ارتباط دارد و فشارى بر وى وارد نمى شود. د: نگران کننده‌ترین نکته این است که در خانواده اى که بیش از یک فرزند وجود دارد، بچه‌ها با هم مأنوس و وابسته مى باشند و جدا کردن بچه هاى خردسال از یکدیگر و سپردن بعضى به پدر و بعضى به مادر، فشار شدیدى بر آنان وارد مى آورد. از طرفى بر طبق فتاواىبرخى از فقها، از جمله مرحوم آیة الله العظمى خوئى (رحمه الله) اولویت در حضانت تا سن هفت سالگى، هم در دختر و هم در پسر، با مادر است و احادیثى، از جمله روایت ایوب بن نوح (۱)، نیز دلالت بر این مسأله دارد. با توجه به مطالب فوق نظر حضر تعالى در این مسأله چیست؟, در صورتى که مصالح فرزندان واقعا به خطر بیفتد و گرفتار ضرر عاطفى شدیدى شوند، مى توان حضانت را به مادر سپرد.
 همسرم چندین سال قبل، بنا به عللى، مرا طلاق داد و حضانت تنهافرزندمان، که دخترى خردسال بود، نیز به من سپرده شد. با تمام مشکلات اقتصادى، که جهت تأمین مخارج زندگى دخترم وجود داشت، او را بزرگ نمودم، حال که دخترم به سن ازدواج رسیده، شوهر سابقم اصرار دارد که دختر را از من بگیرد. قابل ذکر است که: سؤال زیر پاسخ فرمائید: الف: آیا شوهرم حق دارد دختر را از من بگیرد؟, هرگاه دختر به سن بلوغ رسیده، نه پدر مى تواند او را اجبار کند و نه مادر; بلکه نزد هر کدام دوست داشته باشد، مى تواند زندگى کند. ب: نفقه دخترم بر عهده کیست؟ آیا مى توانم حقوق و نفقه او را از شوهر سابقم مطالبه کنم؟ جواب: در صورتى که به میل خود نفقه او را داده‌اید، نمى توانید از پدر او چیزى بگیرید; ولى اگر پدر نفقه او را نمى داده و شما به این قصد نفقه او را داده‌اید که از او بگیرید، حق مطالبه دارید.
 زنى است که شوهرش بر اثر تصادف از بین رفته و پنج فرزند از او باقى مانده است، که بعضى کبیر و بعضى صغیر هستند، این زن با میل و رضایت خود حق حضانت اولادش را به جد پدرى بچه‌ها واگذار کرده و کلا حق حضانت را از خود اسقاط نموده است; بعد از یک سال و اندى ادعاى رجوع به حق حضانت مى کند، آیا حق رجوع دارد؟, بعد از واگذارى حق حضانت، حق بازگشت ندارد.
 زوجه علاوه بر بذل تمام یا مقدارى از مهریه، سرپرستى بدون نفقه و یا با نفقه فرزندان دختر بالاتر از هفت سال خود را بر عهده مى گیرد; ولى بعد از طلاق از نگهدارى اطفال امتناع مىورزد، آیا دادگاه مى تواند زوجه را به حضانت از فرزندان دختر الزام کند، یا این که حضانت به زوج منتقل مى شود؟, چنانچه شرعا (از طریق مصالحه، یا شرط ضمن العقد) موظف شده باشد، دادگاه مى تواند زوجه را به نگهدارى اطفال اجبار کند.
 اگر کسى همسر منحرف خود را، که رابطه نا مشروع داشته و محکوم به حد شرعى شده، طلاق دهد و دختر سه ساله اى داشته باشد. آیا از نظر شرع مقدس، این زن مطلقه منحرف مى تواند حضانت آن دختر بچه را بر عهده گیرد؟,اگر خوف انحراف بچه باشد، نباید بچه را به چنان مادرى سپرد. <H۳ class=content_h۳>مسائل متفرقه ازدواج</H۳>
 آیا در شرع مقدس اسلام تغییر سن شرعى و قانونى ازدواج دختران از ۹ سال به ۱۵ سال مجاز است؟, سن نه سالگى سن تکلیف است و الزاما سن ازدواج نیست. توضیح این که: ازدواج در صورتى جایز است که دختر رشد جسمانى کافى براى ازدواج داشته باشد و در صورتى که کارشناسان بطور خاص یابطور عام تأیید کنند که فلان دختر یا عموم دختران در محیط ما، در فلان سن، رشد جسمانى کافى براى ازدواج ندارند، ازدواج در چنان سنى حرام است. به تعبیر دیگر، بلوغ به حسب ادله شرع، چهار مرحله دارد. بلوغ به معناى سن تکلیف و رعایت واجب و حرام و انجام نماز و مانند آن. بلوغ به معناى آمادگى براى روزه، بطورى که مایه ضرر و زیان و بیمارى پسران و دختران نشود. بلوغ براى ازدواج، بطورى که دختران از نظر جسمى آمادگى کافى داشته باشند و خطر افضاء و نقائص دیگرى در کار نباشد. بلوغ و رشد براى مسائل اقتصادى و مالى، بطورى که در معاملات مغبون نشوند. از آنچه در بالا گفته شد، جواب سؤال روشن شد.
 حکم اسلام در مورد ختنه دختران چیست؟ و مراد از ختنه دختران چه مى باشد؟, آنچه از منابع فقه و حدیث شیعه و اهل سنت در مورد ختنه دختران و زنان استفاده مى شود، این امور است:۱. ختنه کردن دختران و زنان نزد علماى شیعه به اجماع و اتفاق واجب نیست; ولى حکم به استحباب آن کرده‌اند. (۱) ۲. مشهور نزد علماى اهل سنت نیز عدم وجوب است و «ابنقدامه» در «مغنى» تصریح کرده که نظر اکثر اهل علم عدم وجوب است. (۲) ۳. در روایات شیعه تصریح به عدم وجوب شده است، مرحوم صاحب وسائل احادیث متعددى در این زمینه دارد، از جمله در خبر ابو بصیر از امام باقر (علیه السلام) نقل شده که فرمود: «اما السنة فالختان على الرجال و لیس على النساء» و در همان باب روایات دیگرى نیز نقل مى کند; (۳) در کتب حدیث عامه، در مسند احمد حنبل، نیز عدم وجوب آن در مورد زنان، از پیغمبر اکرم (صلى الله علیه وآله) نقل شده است. (۴) ۴. در مورد طریقه آن در روایات تصریح شده که آن عضو مخصوص از ریشه برداشته نشود; بلکه تنها قسمت بالاى آن برداشته شود; توضیح این که در بالاى فرج قطعه گوشت کوچکى وجود دارد که ختنه مربوط به آن است. مسأله ۶۸۳: زنى که (نعوذ بالله) از راه نامشروع باردار شده، جایز نیست بچه‌اش را سقط کند و فرزند او حساب مى شود، فقط ارث از او نمى برد. مسأله ۶۸۴: هرگاه زن بگوید: «شوهر ندارم» مى توان حرف او را قبول کرد، به شرط آن که متهم نباشد، اما اگر بگوید: «یائسه‌ام» قبول ادعاى او اشکال دارد.
 آیا مادر عروس مى تواند شیر بها بگیرد؟, مادر در صورتى مى تواند شیر بها بگیرد که به صورت شرط ضمن العقد به هنگام خواندن نکاح قید شود.
 اگر زنى به بهانه اختلافات خانوادگى از شوهر خود اطاعت نکند و اطرافیان او، حتى با تهمت و دروغ گفتن به شوهر، مانع رفتن او به نزد شوهرش شوند، آیا زن و اطرافیانش گناهکارند؟, زن بدون دلیل نمى تواند نشوز اختیار کند و همچنین اطرافیان او بدون دلیل حق ندارند در این مسأله دخالت کنند، و اگر این کار را انجام دهند گناهکارند.
 خانواده‌ام به علت این که خواهر بزرگترم هنوز ازدواج نکرده، به خواستگاران من، که در حال حاضر ۲۷ سال سن دارم، ,جواب منفى مى دهند. آیا جایز است که بنده براى حفظ حرمت خواهرم ازدواج نکنم؟ و اگر ازدواج کنم، آیا در حق او خیانت کرده‌ام؟ شما شرعا و اخلاقا مى توانید ازدواج کنید و اینکار بى احترامى نسبت به خواهرتان نخواهد بود.
 بعضى از دختران که در سن بالا (۳۰ تا ۳۵ سال) هستند، خود را از نظر ازدواج در محدودیتهایى قرار مى دهند، مثلا مى گویند: «فقط با سادات ازدواج مى کنیم». آیا این کار در این شرایط سنى جایز است؟, این گونه محدودیتها به مصلحت دختران نیست; حتى اگر نذر کنند و آن نذر سبب مشکلاتى در زندگى آنها شود، آن نذر هم اعتبارى ندارد.
 بعضى از مؤمنین نذر مى کنند که دختران خود را فقط به سادات بدهند، بدین جهت گاهى برخى از دختران تا سن سى سالگى، بلکه بالاتر، موفق به ازدواج نمى شوند، آیا چنین عملى ظلم به دختران و خلاف شرع محسوب نمى شود؟ آیا از نظر شرعى پدر و مادر حق دارند چنین محدودیتى براى دختر خود ایجاد کنند؟, پدر و مادر حق ندارند درباره دختر یا پسر خود نذر کنند، یا محدودیتى از این نظر قائل شوند; حتى اگر خود دختران هم نذر کنند و سبب بروز مشکلاتى شوند، نذرشان اعتبارى ندارد. <H۳ class=content_h۳>احکام شیر دادن (رضاع) </H۳>شرایط شیر دادنى که سبب محرمیت مى شودمسأله ۶۹۲: هر گاه زنى کودکى را شیر دهد، با نه شرط سبب محرم شدن خواهد بود:۱. شیر از ولادت باشد; بنابراین اگر پستان بدون تولد فرزندى شیر پیدا کند و کودکى از آن بنوشد، سبب محرمیت نمى شود.۲. بچه از زن زنده شیر بخورد; پس اگر پستان زن مرده اى را به دهان بگیرد و شیر بخورد اثر ندارد.۳. شیر آن زن از حرام نباشد; بنابراین اگر شیر بچه اى را که از زنا به دنیاآمده بهبچه اى بدهند، به کسى محرم نمى شود.۴. شیر را از پستان بمکد; ولى احتیاط واجب آن است که اگر شیر را در گلوى بچه بریزند، با آن زن و محارم او ازدواج نکند.۵. شیر را با چیز دیگر مخلوط نکنند.۶. شیر مربوط به یک شوهر باشد; بنابراین اگر زنى را که داراى شیر است طلاق دهد بعد شوهر دیگرى کند و از او باردار شود و تا موقع وضع حمل، شیرى که مربوط به شوهر اول بوده، باقى بماند و مثلا کودکى را هشت دفعه از شیر مربوط به شوهر اول و هفت دفعه از شیر مربوط به شوهر دوم شیر دهد، آن کودک به کسى محرم نمى شود، همچنین اگر زنى از شیر مربوط به شوهر اول کودکى را بطور کامل شیر دهد و بعد از شیر مربوط به شوهر دوم کودک دیگرى را شیر دهد، آن دو به یکدیگر محرم نمى شوند.۷. کودک به واسطه بیمارى شیر را قى نکند، ولى احتیاط واجب آن است در این صورت کسانى که به واسطه شیر دادن به آن بچه محرم مى شوند با او ازدواج نکنند و نگاه محرمانه هم به او ننمایند.۸. کودک پانزده مرتبه، یا یک شبانه روز، بطورى که در مسأله بعد خواهد آمد شیر کامل بخورد، یا آن مقدار به او شیر بدهند که بگویند: «از آن شیر استخوانش محکم شده و گوشت در بدنش روییده است» و احتیاط مستحب آن است که اگر ده مرتبه شیر بخورد، کسانى که به واسطه شیر خوردن با او محرم مى شوند با او ازدواج نکنند و نگاه محرمانه نیز بهاو ننمایند.۹. دو سال کودک تمام نشده باشد، بنابراین بعد از تمام شدن دو سال اگر به او شیر دهند به کسى محرم نمى شود، حتى اگر پیش از تمام شدن دو سال چهارده مرتبه و بعد از آن یک مرتبه شیر بخورد با کسى محرم نمى شود، ولى اگر از موقع زاییدن زن بیش از دو سال گذشته باشد و شیر او باقى باشد و بچه اى را شیر دهد احتیاط واجب آن است که با زنانى که به واسطه شیر خوردن با او محرم مى شوند ازدواج نکند و نگاه محرمانه هم ننماید. مسأله ۶۹۳: همانطور که در مسأله سابق گفته شد، اگر کودکى یک شبانه روز شیر زنى را بخورد باعث محرمیت مى شود، ولى باید در بین یک شبانه روز غذا یا شیر زن دیگرى را نخورد، مگر این که غذا بقدرى کم باشد که به حساب نیاید، همچنین در بین پانزده مرتبه شیر خوردن، نباید شیرزن دیگرى را بخورد، و در هر مرتبه باید بقدرى بخورد که سیر شود و بنابر احتیاط دو دفعه بطور ناقص، نه دو دفعه حساب مى شود و نه یک دفعه. مسأله ۶۹۴: هر گاه زنى از شیر مربوط به یک شوهر چندین بچه را شیر دهد همه آنان به یکدیگر و به شوهر و زنى که آنان را شیر داده محرم مى شوند و نیز هر گاه کسى داراى چند همسر است، هر کدام از آنان بچه اى را شیر کامل دهد، آن بچه‌ها به یکدیگر و به آن مرد و به همه آن زنان محرم مى شوند. مسأله ۶۹۵: هر گاه زنى از شیرمربوط به یک شوهر، پسر و دخترى را شیر کامل دهد، آنها به هم محرم مى شوند، ولى خواهر و برادر آنها به یکدیگر محرم نمى شوند. مسأله ۶۹۶: اگر زنى برادر کسى را شیر دهد به او محرم نمى شود، اگر چه احتیاط مستحب آن است که با او ازدواج نکند. مسأله ۶۹۷: مرد نمى تواند با دو خواهر، اگر چه رضاعى باشند، ازدواج کند و اگر دو زن را عقد کند بعد بفهمد خواهر بوده‌اند، عقد اولى صحیح و دومى باطل است و اگر عقد در یک زمان بوده هر دو باطل است. مسأله ۶۹۸: اگر زن از شیر مربوط به شوهر خود کسانى را که در زیر گفته مى شود شیر دهد، شوهرش بر او حرام نمى شود; ولى بهتر است این کار را نکند:۱. برادر و خواهر خودش.۲. عمو، عمه، دایى و خاله خودش.۳. عموزاده و دایى زاده خودش.۴. برادرزاده خودش.۵. برادر شوهر، یا خواهر شوهر خودش.۶. خواهر زاده خود، یا خواهرزاده شوهرش.۷. عمو، عمه، دایى و خاله شوهرش.۸. نوه زن دیگر شوهرش. <H۳ class=content_h۳>آداب شیر دادن</H۳>مسأله ۶۹۹: هیچ کس براى شیر دادن فرزند بهتر از مادر و سزاوارتر از او نیست و بهتر است در برابر شیر دادن مزدى از شوهر خود نگیرد، ولى حق دارد بگیرد و اگر مادر بخواهد بیشتر از دایه مزد بگیرد شوهر مى تواند بچه را از او گرفته و به دایه دهد. مسأله ۷۰۰: در روایات آمده است: «دایه اى را باید براى طفل انتخاب کرد که داراى عقل و ایمان و عفت و صورت نیکو باشد و از گرفتن دایه کم عقل، یا غیر مؤمنه، یا بد صورتو کج خلق، یا زنازاده خوددارى شود و همچنین از انتخاب دایه اى که بچه او از زنا به دنیا آمده و شیرش شیر زنازاده است پرهیز شود» (۱). <H۳ class=content_h۳>مسائل متفرقه شیر دادن</H۳>مسأله ۷۰۱: خوب است زنها هر بچه اى را شیر ندهند، زیرا ممکن است فراموش کنند به چه کسانى شیر داده‌اند و بعدا دو نفر محرم با یکدیگر ازدواج کنند، مخصوصا در این ایام، که با وجود امکان استفاده از شیر خشک و امثال آن، کمتر ضرورتى براى شیر دادن به بچه هاى دیگران وجود دارد. مسأله ۷۰۲: کسانى که به واسطه شیر خوردن با یکدیگر خویشاوند مى شوند مستحب است یکدیگر را احترام کنند، ولى حقوق خویشاوندى ندارند و از یکدیگر ارث نمى برند.
 زوجه اى در طلاق خلعى، مهریه خویش را به زوج مى بخشد و پس از طلاق در ایام عده به بذل خود رجوع مى کند، در این صورت زوج حق رجوع به زوجیت دارد، اما اگر زوج به زوجه رجوع نکرد، آیا مهریه متعلق به زوجه است؟ حکم سایر احکام طلاق رجعى، از قبیل نفقه زوجه و توارث و غیره، چیست؟, با رجوع زوجه به بذل در ایام عده، طلاق رجعى مى شود و احکام آن را دارد و مهر را باید به او بدهد.
 آیا زن در زمان عده طلاق رجعى، بهجزء مسأله تمکین، تمام احکام زوجه را دارد؟ یعنى حق نفقه، لباس، منزل، مهریه دارد و باید از شوهر اطاعت کند و از منزل خارج نشود؟, آرى تمام احکام و حقوق زوجیت، که در بالا ذکر شد، را دارد. <H۳ class=content_h۳>طلاق خلع و مبارات</H۳>مسأله ۷۱۶: زنى که مایل نیست با شوهرش زندگى کند، و بیم آن مى رود که ادامه همسرى آنها باعث گناه شود، مى تواند مهر خود، یا مال دیگرى را به او ببخشد که طلاقش دهد، این را «طلاق خلع» گویند.
 شوهرم موافقت کرد که مبلغى را بصورت اقساط به او بپردازم تا مرا طلاق خلع دهد، پس از انجام طلاق مذکور، در حالى که اقساط را مى پرداختم، از طریق دادگاه اقدام به گرفتن دختر دو ساله‌ام کردم. شوهرم بخاطر این مسأله مى گوید: «چون تمام مبلغ را تاکنون نداده اى مطلقه نیستى و طلاق به هم خورده است». آیا این سخن صحیح است؟, طلاق خلع واقع شده و مرد نمى تواند برگردد; مگر این که زن برگردد.
 اینجانب با بذل مهریه‌ام از همسرم طلاق خلعى گرفتم، سپس در زمان عده کتبا رجوع به بذل را به دفتردار محضر اعلام کردم. اکنون متوجه شده‌ام که دفتردار، رجوع به بذل را به علت فراموشى ثبت ننموده است، حکم رجوع و بذل چیست؟, چنانچه در عده رجوع به بذل خود کرده‌اید و به شوهر اطلاع داده‌اید، حق دارید بذل خود را باز پس بگیرید و اگر خبر نداده‌اید و عده گذشته است کافى نیست و هر گاه دفتر دار متکفل این کار شده و کوتاهىکرده، ضامن مى باشد.
 طبق توافق زوجین، قرار شد زوجه علاوه بر مهریه مبلغى نیز جهت طلاق خلع به شوهر بپردازد، ولى زوجه پس از اجراى طلاق از دادن مال مذکور امتناع مىورزد، زوج به مجرد امتناع زوجه از بذل مال، رجوع خویش را به اطلاع زن مى رساند، آیا در این فرض طلاق به هم مى خورد؟, هر گاه عدم پرداخت به عنوان رجوع به بذل باشد زوج حق دارد رجوع کند و اما اگر صرفا تعللى در پرداخت بوده باشد، زوج حق رجوع ندارد و ازدواج زن پس از عده جایز است و زوج مى تواند طلب خود را از زوجه بگیرد.
 زوجه در طلاق خلع، که قبل از دخول صورت گرفته، تمام مهر خود را به زوج بذل نموده است، آیا زوجه حق دارد نصف مهر را بعد از طلاق مطالبه کند؟, حق ندارد.
 خانمى که طلاق خلع داده شده بود، بدون رجوع به بذل، با رجوع شوهرش موافقت کرده است و مدت زیادى عمل زناشوئى انجام داده‌اند. لطفا بفرمائید: الف: آیا عمل آنها صحیح است؟, تا زن رجوع به بذل نکند زوج حق رجوع ندارد; ولى مى تواند با توافق طرفین عقد جدید بنماید. ب: اعمال زناشوئى آنها دراین مدت چه حکمى دارد؟ آیا این کار رجوع قهرى محسوب نمى شود؟ چون جاهل به مسأله بوده‌اند زنا نیست، بلکه وطى به شبهه است و رجوع قهرى محسوب نمى شود; ولى از این به بعد اگر بدون عقد جدید با هم آمیزش کنند زنا محسوب مى شود.
 آیا بذلى که در طلاق خلعاز سوى زوجه انجام مى شود، نوعى هبه است؟ یا از لحاظ فقهى عنوان دیگرى دارد؟, بذل زوجه نوعى هبه معوضه است، ولى احکام مخصوص به خود را دارد.
 طلاقى که به درخواست زوجه و بدون موافقت زوج واقع مى شود، چه نوع طلاقى است؟ آیا قاضى دادگاه مى تواند بدون رضایت زوج بذل را قبول کند و رأى به طلاق خلع بدهد؟, در مواردى که دادگاه به خاطر تخلفاتى از سوى زوج حق طلاق دارد و بازگشت و رجوع سبب تجدید مشکل مى شود، مى تواند طلاق خلع دهد و بذل را از طرف شوهر بپذیرد. مسأله ۷۲۴: هر گاه زن و شوهر یکدیگر را نخواهند و زن مهر خود یا مال دیگرى را به مرد ببخشد که او را طلاق دهد، آن را طلاق مبارات گویند. مسأله ۷۲۵: زن مى تواند در بین عده طلاق خلع یا مبارات از بخشش خود برگردد و اگر بر گردد شوهر مى تواند رجوع کند و بدون عقد دوباره او را همسر خود قرار دهد. مسأله ۷۲۶: مالى را که شوهر براى طلاق مبارات مى گیرد نباید بیشتر از مهر باشد، بلکه احتیاط واجب آن است که کمتر باشد; ولى در طلاق خلع هر مقدار باشد اشکالى ندارد. <H۳ class=content_h۳>عده طلاق</H۳>مسأله ۷۲۷: زنى که از شوهرش طلاق گرفته باید عده نگه دارد; مگر این که شوهر اصلا با او نزدیکى نکرده باشد، یا قبل از نه سالگى طلاقش دهد، یا زن یائسه باشد، یعنى پنجاه سال قمرى از عمر او گذشته باشد; زن در این سه صورت بعد از طلاق مى تواند بلافاصله شوهر کند.
 اگر شخصىزنى را براى خود عقد دائم یا موقت نماید و تمام تمتعات (غیر از دخول) را ببرد و بعدا او را طلاق بدهد، یا مدتش تمام شود، یا مدتش را ببخشد، آیا در این صورت مى تواند بدون رعایت عده طلاق، خواهر یا دختر آن زن را عقد کند؟, چنین زنى عده ندارد و ازدواج با خواهر یا دختر او بلامانع است.
 مردى، زن غیریائسه اى را به عقد موقت خویش در مى آورد و قبل از اتمام مدت، باقیمانده مدت را مى بخشد و سپس او را به عقد دائم خویش در مى آورد، لطفا بفرمائید: الف: آیا عده لازم است؟, عده لازم نیست; هر چند دخول حاصل شده باشد. ب: در فرض بالا، چنانچه بعد از عقد دائم و قبل از دخول زن را طلاق دهد، آیا در اینجا عده لازم است؟ یا زن مى تواند بدون رعایت عده بلافاصله با مرد دیگرى ازدواج کند؟ چنانچه زن بخواهد با دیگرى ازدواج کند، باید باقیمانده عده عقد موقت را نگه دارد. مسأله ۷۳۰: مقدار عده در مورد زنانى که عادت مى شوند احتیاط آن است که بقدرى صبر کنند که دوبار حیض ببینند و پاک شوند، هنگامى که حیض سوم را دیدند عده آنها تمام است.
 زن مطلقه اى پس از طلاق، یک یا دو بار عادت ماهانه دیده و سپس یائسه شده است، آیا باقیمانده عده ساقط است؟, اگر یک بار عادت شده باید دو ماه دیگر عده نگه دارد و اگر دو بار عادت شده باید یک ماه دیگر عده نگه دارد. مسأله ۷۳۲: زنى که عادت ماهانه نمىبیند، اگر در سن زنانى باشد که عادت مى بینند، چنانچه شوهرش بعد از نزدیکى کردن او را طلاق دهد باید بعد از طلاق سه ماه عده نگه دارد و منظور از سه ماه آن است که اگر اول ماه است سه ماه تمامهلالى و اگر روز دیگرى از ماه است، مانند پنجم یا دهم، هنگامى که پنجم یا دهم ماه چهارم شود عده او تمام است; مثلا اگر پنجم ماه رجب او را طلاق داده، پنجم ماه شوال عده او تمام است.
 هر گاه زنى به خاطر شیر دادن بچه، عادت ماهانه نبیند، تکلیف او براى طلاق چیست؟, بعد از آخرین نزدیکى سه ماه صبر مى کند و سپس صیغه طلاق جارى مى شود، پس از آن عده سه ماه نگه مى دارد.
 عده زنان بدون رحم (زنى که رحمش را برداشته‌اند)، چقدراست؟, زنانى که رحم ندارند و طبعا حائض نمى شوند و به سن یائسگى نرسیده‌اند باید سه ماه عده طلاق نگه دارند. مسأله ۷۳۵: پایان عده زن باردار، متولد شدن فرزند یا ساقط شدن آن است، حتى اگر یک ساعت بعد از طلاق بچه به دنیا آید عده او تمام مى شود و مى تواند شوهر کند. مسأله ۷۳۶: عده ازدواج موقت بعد از تمام شدن مدت، در صورتى که عادت ماهانه مى بیند، به مقدار دو حیض کامل است و اگر عادت نمى بیند چهل و پنج روز تمام است.
 اگر زنى به عقد موقت مردى در آید و مطمئن باشد که از آمیزش با او حامله نشده است (مثلا مرد خواجه باشد، یا زنرحم خود را خارج کرده باشد) آیا باید پس از پایان مدت عقد موقت، عده نگه دارد؟, اگر دخول حاصل شده، عده لازم است. مسأله ۷۳۸: ابتداى شروع عده طلاق از موقعى است که صیغه طلاق خوانده مى شود، خواه زن بداند یا نداند، حتى اگر بعد از تمام شدن مدت عده بفهمد او را طلاق داده‌اند، لازم نیست دوباره عده نگه دارد.
 ابتداى عده وطى به شبهه چه زمانى است؟, مبدأ عده وطى به شبهه زمان حصول علم به وطى به شبهه است.
 در صورتى که زمان فهمیدن اشتباه در وطى به شبهه مدتى پس از وطى باشد، آیا در این صورت نیز نگاه داشتن عده لازم است؟, احتیاط نگه داشتن عده است.
 زن مطلقه اى پس از انقضاء عده، متعه مى شود و پس از چندى با وساطت بزرگان فامیل قرار مى شود با شوهر اول ازدواج کند، جریان را به همسر دوم مى گوید، او بقیه مدت عقد موقت را مى بخشد و سپس زن را به عقد دائم خویش در مى آورد و قبل از دخول او را طلاق مى دهد و زن با این استدلال که طلاق قبل از دخول بوده و عده ندارد، بلافاصله به عقد شوهر اول در مى آید. آیا این کار صحیح است؟, عده عقد سابق با این امور از بین نمى رود و تا عده پایان نیابد ازدواج مجدد او صحیح نمى باشد و نمى تواند بدون عده به عقد کسى در آید.
