question,answer
 شخص محترمی است که برای مستحقین و بی بضاعتها بضاعتها (که آبرومند هستند) کمکهایی جمع آوری می‌کند و به آنها می‌رساند، افراد یا جاهایی که به واسطه این شخص کمک شده‌اند، چون فکر می‌کنند کمکها فقط از ناحیه او می‌باشد، برای او هدایایی می‌فرستند؛ شخص خیر می‌گوید: «چون من در پرداخت آن مبالغ سهمی ندارم و فقط آن را رسانده‌ام، آیا مجاز هستم که هدایای آن را مصرف کنم؟ چنانچه مجاز نیستم، آیا باید آن هدایا را به پرداخت کنندگان آن برسانم و یا همین هدایا را هم می‌توانم صرف امور خیریه بنمایم؟», صداقت از هر کاری بهتر است. واسطه این کار خیر باید واقعیت را به مردم بگوید؛ چنانچه بعد از آن هدیه‌ای به او دادند بی اشکال است و نسبت به هدیه‌های گذشته نیز همین گونه عمل کند.
 فردی دارای ملک موروثی می‌باشد؛ از میان این ملک آب گرم خدادادی جریان داشته و دارد، فرد مورد نظر آب گرم را بصورت استخر در آورده و از استحمام کنندگان پول می‌گیرد و از بقیه آب در مزرعه خود استفاده می‌برد. لطفا بیان فرمایید: الف) آیا مالک زمین، مالک آب گرم هم هست؟ ب) آیا کسی می‌تواند بدون پرداخت قیمت زمین و آب گرم، آنها را مصادره کند و حوضهای نامبرده را تبدیل به احسن کرده و خود مالک شود؟ ج) آیا غسل و استحمام سایر اشخاص مؤمنین از همان حمام احداثی، در ملک مصادره‌ای، صحیح است؟ با توجه به این که صاحب ملک می‌گوید: من راضی نیستم کسی در آن استخرها استحمام کند., الف) مالک زمین مالک آب گرم است. ب) کسی نمی‌تواند بدون رضایت صاحب زمین آن را از ملکیت او به در آورد. ج) غسل و استحمام بدون رضایت مالک آن زمین جایز نیست.
 عده‌ای از جوانان- از نظر علمی نیز در حد بالایی هستند- به طرز خاصی لباس می‌پوشند و بیش از اندازه محاسن می‌گذارند، داشتن محاسن به حدی که مایه تمسخر شود، چه حکمی دارد؟, از پوشیدن لباس، یا گذاردن محاسن بیش از اندازه که موجب تمسخر و توهین به شخص باشد باید اجتناب کرد و شخص مؤمن همیشه باید عزت خود را حفظ کند.
 رانندگی موتور برای کسی که مهارت دارد، ولی گواهینامه ندارد، چه حکمی دارد؟ در مورد ضرورت چطور؟, مراعات مقررات راهنمایی حکومت اسلامی، لازم است.
 آیا ادعیه و زیارات مفاتیح الجنان را می‌توان به قصد استحباب خواند؟, به قصد زیارت مطلقه مانعی ندارد، و بهتر است به قصد رجا خوانده شود.
 آیا ادعیه و زیارات زیر نیز مستحب هستند؟ ندبه، کمیل، توسل، دعای امام حسین (علیه السلام) در روز عرفه، مناجات خمس عشره، زیارت جامعه کبیره و صغیره، امین الله و عاشورا., این دعاها و زیارات مشهور است و اگر به قصد دعا و زیارت مطلق انجام شود، هیچ اشکالی ندارد.
 به موجب برخی از مقررات جاری، در طول خدمت افراد شاغل در دستگاههای دولتی و غیر دولتی، وجوهی از حقوق دریافتی افراد کسر و به همراه مبالغی که توسط دستگاه به کارگیرنده افراد، به آن افزوده می‌شود، به صندوق خاصی واریز و اندوخته می‌شود، تا این صندوقها پس از بازنشستگی یا فوت مستخدم، مبالغی را به عنوان حقوق بازنشستگی و یا مستمری به خود فرد و یا عائله تحت تکفل او، با سنین و شرایط معینی بپردازد. با توجه به قوانین جاری پس از فوت مستخدم، وجوه مستمری صرفا به عائله تحت تکفل حین الفوت متوفی و بر اساس موازینی غیر از موازین پیش بین شده در احکام مربوط به ارث پرداخت می‌شود و سایر ورثه که تحت تکفل متوفی نبوده‌اند از دریافت آن محروم می‌باشند؛ با عنایات به مراتب فوق، آیا وجوه مزبور که بصورت ماهیانه برای مدتی نامعین پرداخت می‌گردد، جزء ما ترک متوفی محسوب می‌گردد یا خیر؟, جزء ترکه نیست و باید طبق ضوابط بازنشستگی عمل شود.
 در قراردادهایی که امروزه به اصطلاح «بیمه عمر» نامیده می‌شود، بیمه‌گر با بیمه گذار قراردادی را منعقد می‌سازد و طی آن تعهد می‌کند در قبال مبلغی که ماهیانه دریافت می‌کند در زمان انقضای مدت، مبلغ معینی را به بیمه گذار بدهد و هرگاه در اثنای مدت قرار داد بیمه گذار فوت کند، بلافاصله تمامی آن مبلغ را به فرد یا افرادی که نام آنها در قرار داد (به عنوان منتفع) ذکر گردیده- که ممکن است یکی از وراث یا غیر از ورثه باشد- بپردازد با عنایت به فرض مذکور بفرمایید: الف) آیا اساسا انعقاد چنین عقدی صحیح است؟, عقد بیمه عقد صحیحی است، البته باید شرایط کلی عقد، مانند عقل و بلوغ و اختیار و روشن بودن امور مربوط به قرارداد، در آن رعایت شود و باید طبق آن عمل شود. ب) آیا وجه پرداختی بیمه به منتفع، بعنوان ما ترک متوفی محسوب می‌شود؟ وجه مزبور جنبهارث ندارد و باید طبق ضوابط بیمه، عمل شود.
 معلمین مدارس ابتدایی و راهنمایی گاهی از اوقات مجبور می‌شوند، جهت نظم کلاس و یادگیری بیشتر بچه‌ها، آنها را تنبیه کنند، البته لازم به ذکر است که با حفظ مراتب تنبیه، یعنی تذکر، نگاه تند، تهدید به دادن نمره کم و امثال ذلک می‌باشد و در نهایت مجبور به زدن آنها می‌شوند که این زدن ممکن است در دست یا بدن آنها سرخی و کبودی ایجاد کند، سؤال این است که آیا حرمت یا ضمانتی در کار است؟ برای مزید اطلاع عرض می‌کنم که اگر زدن نباشد، نه معلم می‌تواند مطلب درسی را خوب بیان کند و نه محصل می‌تواند از درس بهره‌ای ببرد، چون با مشاهده عدم تنبیه از ناحیه معلم، کلاس را بر سر معلم ویران می‌کنند، مضافا به این که مزاحمت آنها ممکن است به محیط مدرسه و کلاسهای دیگر نیز سرایت بکند؟, همان گونه که قبلا نیز گفته‌ایم، باید حتی الامکان از تنبیه بدنی صرف نظر کرد و در صورت ضرورت باید با اجازه خاص یا عام ولی کودک باشد و کاری که سبب دیه شود انجام ندهند و با توجه به آثار منفی تنبیه بدنی، تا ممکن است باید از آن پرهیز کرد.
 از آنجا که اکثر مردم در کارهای خود به قرآن کریم استخاره می‌کنند، یا به آن فال می‌زنند آیا این استخاره حجیت دارد؟ در صورت شکستن آن به چه اثرات ظاهری و باطنی بر آن مترتب می‌شود؟ استخاره در چه مواردی شرعا وارد شده است؟, استخاره مربوط به موارد تحیر استکه با مشورت و غیر آن مشکل حل نشود و بعد از استخاره، مخالفت با آن صلاح نیست، هر چند حرام نمی‌باشد و مسأله استخاره در روایات متعددی وارد شده است.
 شرکت سهامی مخابرات یکی از استانهای کشور، در یک اقدام غیر منتظره، تعدادی تلفن موبایل، به رؤسای ادارات و مراکز به صورت خارج از نوبت و با نرخ دولتی، ۶۲۰ هزار تومان، واگذار نمود، طی مدت یک هفته برخی از افراد فوق با فروش تلفنهای مذکور به مبلغ یک میلیون و هفتصد هزار تومان سودی معادل یک میلیون و یک صد هزار تومان، نصیب خویش نمودند. اقدام فوق باعث بدبینی و یأس فراوان در بین مردم، خصوصا افراد حزب اللهی و دلسوز انقلاب گردید، حال با توجه به سود باد آورده یک شبه از بیت المال و دادن امتیاز خاص به افراد خاص و همچنین با توجه به این که سال گذشته نیز به تعداد کثیری از افراد مذکور، خودروی دولتی تعلق گرفت که اختلاف فروش در بازار با قیمت جدید یک میلیون تومان به بالا بود، متمنی است نظر مبارک را درباره این گونه امتیازات، که از بودجه بیت المال داده می‌شود و نیز معاملات مذکور، مرقوم فرمایید؟, هر گونه تصرف در اموال بیت المال، باید طبق مصالح امت اسلامی و با در نظر گرفتن حق و عدالت باشد و اگر از موازین فوق تخلف شود، جایز نیست.
 با توجه به این که خداوند در سوره «شمس» یازده قسم برای تزکیه نفس خورده است، آیا تزکیه و تهذیب نفس را واجب می‌دانید., مراحلی از تزکیه نفس، به یقین جزء واجبات استو مراتبی جزء کمالات و مستحبات. شرح بیشتر آن را می‌توانید در کتب اخلاقی مطالعه کنید.
 آیا دولت اسلامی می‌تواند به علت مصالحی مهم، صحت بعضی از عقود یا ایقاعات (مثل ازدواج یا طلاق) را منوط به ثبت در دفاتر رسمی کشور، یامنوط به گذراندن مراحل خاصی کند؟, صحت عقود منوط به ثبت در دفتر نیست؛ ولی می‌توان بخاطر مصالحی برای متخلفان مجازاتهایی قائل شد.
 در مجموعه‌های سازمانی که غذا بطور دسته جمعی تقسیم و صرف می‌شود، غذا زیاد اسراف می‌شود، بطوری که بعضی حدود یک سوم غذایی را که کاملا قابل خوردن است دور می‌ریزند؛ آیا به نظر حضرتعالی جایز است کسانی که غذایشان اضافه می‌ماند، بیشتر از حد خوراکشان از مقسم، غذا دریافت نمایند؟, چنانچه ممکن باشد که زیادی را به دیگری واگذار کند و دور ریخته نشود، مانعی ندارد که زیادتر بگیرد، و الا اسراف است و حرام می‌باشد.
 الف) آیا موضوع حق ارتفاق، آنچنان که در قانون مدنی به عنوان مبحثی مستقل، مورد بحث قرار گرفته، در فقه اسلامی نیز عنوان مستقلی دارد؟ ب) حقوقدانان ایرانی در تألیفات خود گفته‌اند که «تدوین کنندگان قانون مدنی، مواد مربوط به حق ارتفاق را، عمدتا از قانون مدنی فرانسه اقتباس کرده‌اند» آیا فقه امامیه به عنوان یک منبع، جهت استفاده قانون مدنی، کافی نبوده است؟, الف) حق ارتفاق که در قانون مدنی آمده، به این عنوان در فقه اسلامی مطرح نیست، ولی محتوا و نتیجه آن می‌تواند داخل در عمومات و اطلاقات ادله عقود و شروط باشد و از روایات خاصی، مانند حدیث معروف سمرۀ بن جندب، در باب لا ضرر نیز استفاده می‌شود که اسلام آن را به رسمیت شمرده است؛ زیرا «سمره» مالک نخلی در زمین دیگری بود و حق عبور از زمین مرد انصاری برای رسیدگی به درخت خود داشت، ولی چون می‌خواست از آن حق، سوء استفاده کند پیامبر اکرم (صلی الله علیه و آله) مانع از آن شد. ب) همان طور که در بالا آمد، اصل این حق در ادله عامه و خاصه اسلامی وارد شده است، ولی نه به این نام و نه به این عنوان. ممکن است تدوین کنندگانقانون مدنی، نام را از جای دیگری گرفته باشند و محتوا را از ادله اسلامی.
 به نظر جنابعالی «حد اقل» صله رحم و قطع رحم، چه مقدار است؟, حد اقل صله رحم آن است که در عرف گفته شود: «فلان کس با خویشاوندانش ارتباط دارد» و اگر طوری رفتار کند که بگویند: «قطع رابطه کرده» قطع رحم محسوب می‌شود و بستگان در این رابطه با هم متفاوتند.
 آیا پرداخت وجه، یا دادن کالای رایگان از طرف شرکتها یا اشخاص، تحت عنوان عیدی یا هدیه و احیانا کمک به کارکنان بانکها و سازمانهای دولتی مرتبط با آنها، که خود حقوق ماهیانه از مؤسسه متبوع دریافت می‌دارند و علاوه بر آن، از مؤسسه متبوع خود عیدی و پاداش دریافت می‌کنند، با توجه به این که جزء هزینه‌های اعطاکننده به حساب آمده و نهایتا بر افزایش قیمت مصرف کننده کالا یا خدمات اثر دارد، حلال است یا حرام؟ حکم گرفتن چنین هدایایی را نیز در فرض مذکور، بیان فرمایید؟, هرگاه گیرنده هدیه، حقی را باطلو باطلی را حق نکند، و حتی نوبت دیگران را ضایع ننماید اشکالی ندارد؛ ولی احتیاط آن است که از این گونه امور که معارض وسوسه‌های شیطانی است، اجتناب شود؛ زیرا شیطان غالبا از راههای ظاهرا مشروع وارد می‌شود، تا انسان را به گناه آلوده کند.
 آیا این مطلب صحیح است که: «در عصر حضور ائمه معصومین (علیهم السلام) شیعه به هیچ وجه نیازمند اجتهاد نبوده، لذا هیچ نیازی به علم اصول نداشته است، و بنابراین علم اصول را اهل سنت بوجود آورده‌اند و شیعه در عصر غیبت امام زمان- عجل الله تعالی فرج الشریف- که به اجتهاد روی آورد، علم اصول را از آنان گرفت، پس اهل سنت در زمینه علم اصول، هم در تأسیس و هم در تألیف و تدوین پیشتاز بوده‌اند»؟, قسمت مهمی از علم اصول از پیغمبر اکرم (صلی الله علیه و آله) و ائمه معصومین (علیهم السلام) بهما رسیده است؛ مانند اصل برائت، احتیاط، استصحاب، ابواب تعادل و تراجیح، عام و خاص، مطلق و مقید و غیر آن، و اصحاب خود را نسبت به این مسائل آشنا فرمودند و بسیاری از علمای شیعه نیز در این راه پیشگام بوده‌اند، برای اطلاع بیشتر می‌توانید به کتاب «تأسیس الشیعة لعلوم الاسلام» نوشته مرحوم سید حسن صدر مراجعه فرمایید؛ الآن هم علمای شیعه در علم اصول، بسیار مبرزتر از دیگرانند.
 در برخی از منازل و معابر عمومی و فیلمهای موجود، تمثال و عکسهای منسوب به ائمه معصومین (علیهم السلام) دید ناظر را به خویش جلب می‌کند، تا جایی که در پاره‌ای از برنامه‌های تلویزیونی و گاها نمایشی، قسمتهایی از اندام نورانی آن معصومین همام به تصویر کشیده می‌شود؛ از سوی دیگر در بعضی از محافل که جایگاه مذهبی و حوزوی دارد، نشان دادن صورت مبارک ائمه اطهار در فیلمها بلامانع بیان می‌گردد. البته تا حال بطور کامل در فیلمها مشاهده نشده، ولی بیم آن می‌رود که این کار انجام شود، با توجه به ذکر این موضوع که در ایام پربرکت آن بزرگواران معصوم، وسایل عکسبرداری امروزی مرسوم و رایج نبوده و ایشان مقرب درگاه الهی اند، نظر مبارک در این مورد چه می‌باشد؟, اگر این عکسها را بطور قطع به پیغمبر اکرم (صلی الله علیه و آله) یا ائمه (علیهم السلام) نسبت بدهند جایز نیست، ولی بصورت احتمال اشکالی ندارد؛ مشروط بر این که عکس مناسبی باشد و در مورد فیلمها رعایت احترام آن بزرگواران ایجاب می‌کند، که چهره مبارک آنها را بطور واضح و آشکار نشان ندهند، ولی حضورشان در صحنه‌ها حفظ کنند.
 با توجه به ضرورت گسترش و تقویت بسیج، در امر پاسداری از آرمانهای انقلاب اسلامی و تشکیل بسیج مساجد: الف) آیا نیروهای بسیج می‌توانند در مساجدی که زمین یا ساختمان و امکانات آنها وقفی است، مستقر شوند؟ ب) استفاده از امکانات چنین مساجدی (مانند آب و برق …)، برای بسیج چگونه است؟, الف) در صورتی که مزاحمتی برای نمازگزاران و سایر امور مسجد ایجاد نشود، مانعی ندارد. ب) احتیاط آن است که سهم خود را نسبت به آب و برق و … بپردازند؛ مگر این که بانیان این گونه امور از آغاز وقف را توسعه داده باشند.
 برای استخدام به یکی از ادارات مراجعهکردم، در جواب گفتند: «فقط به شرطی استخدام رسمی می‌شوید که ایثارگر باشید (جانباز- آزاده- خانواده شهید)» من دو سال خدمت سربازی را در جبهه گذرانده بودم و در یک بمباران، در منطقه به بیمارستان انتقال یافتم و پرونده‌ای نیز در بیمارستان تشکیل شد ولی (واقعیت) کوچکترین جراحتی برنداشته بودم، بعد با توجه به آن پرونده توانستم به ناحق ۱۵ درصد جانبازی بگیرم و به واسطه همان گواهی جانبازی در اداره مذکور استخدام شوم طبیعتا جانباز بودن مزایای حقوقی بیشتری نسبت به افراد غیر جانباز دارد به همین جهت، مبالغی هم به ناحق دریافت کردم، اینک پس از گذشت سه سال از کار خود نادم و پشیمان هستم و مدتی است که عذاب وجدان رهایم نمی‌کند، از طرفی شرم دارم که موضوع را با ریاست محل کار و همکاران در میان بگذارم؛ چون ممکن است پس از اطلاع، مرا از استخدام رسمی به قراردادی تبدیل کنند، که آن هم کار خیلی مشکلی است و به آسانی صورت نمی‌گیرد و اگر هم این کار صورت بگیرد، از لحاظ اجتماعی ضربه بزرگی می‌خورم. با توجه به مطالبی که به عرض رساندم خواهشمندم بنده را راهنمایی فرموده تا نزد خداوند متعال و مردم، مسئول نباشم., برای حل این مشکل شرعی، چاره‌ای نیست جز این صادقانه به استناد پاسخ ما، با مسئول مربوط تماس گرفته و وضع خود را در میان بگذارید و از اوخواهش کنید به شما کمک کند و راه حلی در نظر بگیرد.
 آیا یکی بودن چاه آشپزخانه با حمام، در صورت تنگ بودن حیاط، یا مطلقا، از نظر شرعیاشکالی دارد؟, اشکالی ندارد؛ ولی بهتر جدا کردن این دو چاه است.
 بنده از کسانی هستم که مایلم شعائر اسلامی در تمام سطوح زندگی زنده باشد؛ بنابراین یکی از علاقه مندان به طرح تعویض مسکوکات نیکلی و طلا و اسکناسهای رایج داخلی و تبدیل آن به شکل طراحی اسلامی هستم، آیا می‌توان مثلا کلمه «الله» یا «محمد» یا «بسم الله الرحمن الرحیم» را روی مسکوکات و اسکناسهای رایج ترسیم کرد؟, اشکالی ندارد، ولی بر مردم لازم است که احترام آن را حفظ کنند.
 در بعضی از نهادها و ارگانها مانند سپاه، ممکن است پادگانها و مراکزی وجود داشته باشد که در آن برای برخی از سمتها و پستها، عملا کار چندانی وجود نداشته باشد، و فقط به خاطر مسئولیت حقوق می‌گیرند، و یا این که در هفته دو روز کار مفید وجود دارد و یا مثلا در طول روز در ساعات اداری کار محوله را می‌توان ظرف دو ساعت انجام داد ولی آن را با طمأنینه و معطلی انجام می‌دهند، چون کار چندانی هم ندارند. به نظر حضرتعالی، کسی که اکثر اوقات بی کار است و نیز برای تشکیلات مثمر ثمر نیست، آیا حلال است که حقوق خود را تمام و کمال دریافت نماید و از همه امکانات موجود کمال استفاده را ببرد؟ یا این که به بیت المال مسلمین مدیون است و باید در حد و اندازه‌ای که کار می‌کند حقوق بگیرد؟ و همچنین حکم کلیه ادارات، ارگانها و نهادهای دیگر کشور جمهوری اسلامی ایران، که چنین وضعیتی دارند را بیان فرمایید؟, این گونه مسائل باید به وسیله کارشناسان مورد وثوق پیگیری شود، استفتاءات جدید (مکارم)، ج ۱، ص: ۵۴۸چنانچه ثابت شود بعضی از پستها ضرورتی ندارد، آن را باید حذف کنند و مادام که چنین کاری انجام نشده و مسئولین مربوط؛ از وضع شما و امثال شما آگاهند، شما مسئولیتی در برابر حقوقی که می‌گیرید ندارید.
 منظور از دروغ به عنوان یکی از گناهان کبیره چیست؟ آیا هنگامی که انسان، نسبت به درست بودن مطلبی احتمال زیاد می‌دهد، یا احتمال بیش از ۵۰ درصد می‌دهد می‌تواند آن را بیان کند؟ (به خصوص در مواردی که از سوی شنونده، احتمال خطای گوینده در نظر گرفته شده است، مثلا هنگامی که استاد از شاگرد مطلبی را می‌پرسد و شاگرد احتمال زیاد یا بیش از ۵۰ درصد به درستی جوابش می‌دهد، آیا می‌تواند آن را با صراحت بیان کند)؟, انسان تا یقین نداشته باشد، نباید چیزی را به صورت قطعی بیان کند؛ بلکه باید به عنوان احتمال بیان کند، مگر این که قرائنی وجود داشته باشد که آن بیان در واقع جنبه احتمالی دارد و در موارد امتحان انسان می‌تواند جوابی را که احتمال قوی به صحیح بودنش می‌دهد، بنویسد.
 آیا علاقه به انجام گناه از سوی خود یا دیگری، بدون انجام آن، به تنهایی گناه است؟, نیت گناه، گناه محسوب نمی‌شود، ولی بهتر است کاری کند که این حالت ترک شود.
 آیا در زمان غیبت کبری می‌توان به خدمت حضرت ولی عصر (روحی فداه) رسید؟, جمعی از بزرگان که شایستگی و سعادت آن را داشته‌اند به خدمت آن حضرت رسیده‌اند، ولی کسی نمی‌تواند پیامی از آن حضرت، برای دیگران نقل کند.
 تعدادی از مسلمانان که به علت تحصیل وامثال آن، در کشورهایغیر اسلامی زندگی می‌کنند، احیانا برای اشتغال و امرار معاش، مجبور به کار در فروشگاهها و رستورانهایی می‌شوند که مواد غذایی غیر اسلامی، از قبیل مشروبات الکلی، گوشت ذبح غیر اسلامی و امثال آن دارند، با توجه به این نکته که مشتریان این نوع مراکز را غیر مسلمانان تشکیل می‌دهند و اگر مسلمانی مراجعه داشته باشد، به قسمتهای گفته شده مراجعه ندارد. یا این که فروشندگان مسلمان، فروشنده مباشر مواد غذایی نیستند، بلکه در قسمت مالی یا قسمتهای دیگر این اماکن اشتغال دارند؛ حکم چنین اشتغالی در کشورهای غیر مسلمان، که مشروبات الکلی، ذبایح غیر شرعی و یا گوشتهای حرام را جایز می‌دانند چیست؟, اشتغال در این گونه فروشگاهها در صورت ضرورت اشکالی ندارد؛ ولی در هر حال باید به دقت مراقب باشند که خودشان و سایر برادران و خواهران مسلمان آلوده نشوند، و چه بهتر که مسلمانان دست به دست هم دهند و مؤسساتی بوجود آورند که بتوانند موازین اسلامی را در همه چیز رعایت کنند.
