question,answer
 زوجه اى در طلاق خلعى، مهريّه خويش را به زوج مى بخشد و پس از طلاق در ايّام عدّه به بذل خود رجوع مى كند، در اين صورت زوج حق رجوع به زوجيّت دارد، امّا اگر زوج به زوجه رجوع نكرد، آيا مهريّه متعلّق به زوجه است؟ حكم ساير احكام طلاق رجعى، از قبيل نفقه زوجه و توارث و غيره، چيست؟, با رجوع زوجه به بذل در ايّام عدّه، طلاق رجعى مى شود و احكام آن را دارد و مهر را بايد به او بدهد.
 آيا زن در زمان عدّه طلاق رجعى، بهجزء مسأله تمكين، تمام احكام زوجه را دارد؟ يعنى حقّ نفقه، لباس، منزل، مهريّه دارد و بايد از شوهر اطاعت كند و از منزل خارج نشود؟, آرى تمام احكام و حقوق زوجيّت، كه در بالا ذكر شد، را دارد.<H3 class=content_h3>طلاق خُلع و مبارات</H3>مسأله 716: زنى كه مايل نيست با شوهرش زندگى كند، و بيم آن مى رود كه ادامه همسرى آنها باعث گناه شود، مى تواند مهر خود، يا مال ديگرى را به او ببخشد كه طلاقش دهد، اين را «طلاق خُلع» گويند.
 شوهرم موافقت كرد كه مبلغى را بصورت اقساط به او بپردازم تا مرا طلاق خلع دهد، پس از انجام طلاق مذكور، در حالى كه اقساط را مى پرداختم، از طريق دادگاه اقدام به گرفتن دختر دو ساله ام كردم. شوهرم بخاطر اين مسأله مى گويد: «چون تمام مبلغ را تاكنون نداده اى مطّلقه نيستى و طلاق به هم خورده است». آيا اين سخن صحيح است؟, طلاق خُلع واقع شده و مرد نمى تواند برگردد; مگر اين كه زن برگردد.
 اينجانب با بذل مهريّه ام از همسرم طلاق خلعى گرفتم، سپس در زمان عدّه كتباً رجوع به بذل را به دفتردار محضر اعلام كردم. اكنون متوجّه شده ام كه دفتردار، رجوع به بذل را به علّت فراموشى ثبت ننموده است، حكم رجوع و بذل چيست؟, چنانچه در عدّه رجوع به بذل خود كرده ايد و به شوهر اطّلاع داده ايد، حق داريد بذل خود را باز پس بگيريد و اگر خبر نداده ايد و عدّه گذشته است كافى نيست و هر گاه دفتر دار متكفّل اين كار شده و كوتاهىكرده، ضامن مى باشد.
 طبق توافق زوجين، قرار شد زوجه علاوه بر مهريّه مبلغى نيز جهت طلاق خلع به شوهر بپردازد، ولى زوجه پس از اجراى طلاق از دادن مال مذكور امتناع مىورزد، زوج به مجرّد امتناع زوجه از بذل مال، رجوع خويش را به اطّلاع زن مى رساند، آيا در اين فرض طلاق به هم مى خورد؟, هر گاه عدم پرداخت به عنوان رجوع به بذل باشد زوج حق دارد رجوع كند و امّا اگر صرفاً تعلّلى در پرداخت بوده باشد، زوج حقّ رجوع ندارد و ازدواج زن پس از عدّه جايز است و زوج مى تواند طلب خود را از زوجه بگيرد.
 زوجه در طلاق خلع، كه قبل از دخول صورت گرفته، تمام مهر خود را به زوج بذل نموده است، آيا زوجه حق دارد نصف مهر را بعد از طلاق مطالبه كند؟, حق ندارد.
 خانمى كه طلاق خلع داده شده بود، بدون رجوع به بذل، با رجوع شوهرش موافقت كرده است و مدّت زيادى عمل زناشوئى انجام داده اند. لطفاً بفرمائيد:الف: آيا عمل آنها صحيح است؟, تا زن رجوع به بذل نكند زوج حقّ رجوع ندارد; ولى مى تواند با توافق طرفين عقد جديد بنمايد.ب: اعمال زناشوئى آنها دراين مدّت چه حكمى دارد؟ آيا اين كار رجوع قهرى محسوب نمى شود؟ چون جاهل به مسأله بوده اند زنا نيست، بلكه وطى به شُبهه است و رجوع قهرى محسوب نمى شود; ولى از اين به بعد اگر بدون عقد جديد با هم آميزش كنند زنا محسوب مى شود.
 آيا بذلى كه در طلاق خلعاز سوى زوجه انجام مى شود، نوعى هبه است؟ يا از لحاظ فقهى عنوان ديگرى دارد؟, بذل زوجه نوعى هبه معوّضه است، ولى احكام مخصوص به خود را دارد.
 طلاقى كه به درخواست زوجه و بدون موافقت زوج واقع مى شود، چه نوع طلاقى است؟ آيا قاضى دادگاه مى تواند بدون رضايت زوج بذل را قبول كند و رأى به طلاق خلع بدهد؟, در مواردى كه دادگاه به خاطر تخلّفاتى از سوى زوج حقّ طلاق دارد و بازگشت و رجوع سبب تجديد مشكل مى شود، مى تواند طلاق خلع دهد و بذل را از طرف شوهر بپذيرد.مسأله 724: هر گاه زن و شوهر يكديگر را نخواهند و زن مهر خود يا مال ديگرى را به مرد ببخشد كه او را طلاق دهد، آن را طلاق مبارات گويند.مسأله 725: زن مى تواند در بين عدّه طلاق خلع يا مبارات از بخشش خود برگردد و اگر بر گردد شوهر مى تواند رجوع كند و بدون عقد دوباره او را همسر خود قرار دهد.مسأله 726: مالى را كه شوهر براى طلاق مبارات مى گيرد نبايد بيشتر از مهر باشد، بلكه احتياط واجب آن است كه كمتر باشد; ولى در طلاق خلع هر مقدار باشد اشكالى ندارد.<H3 class=content_h3>عدّه طلاق</H3>مسأله 727: زنى كه از شوهرش طلاق گرفته بايد عدّه نگه دارد; مگر اين كه شوهر اصلا با او نزديكى نكرده باشد، يا قبل از نُه سالگى طلاقش دهد، يا زن يائسه باشد، يعنى پنجاه سال قمرى از عمر او گذشته باشد; زن در اين سه صورت بعد از طلاق مى تواند بلافاصله شوهر كند.
 اگر شخصىزنى را براى خود عقد دائم يا موقّت نمايد و تمام تمتّعات (غير از دخول) را ببرد و بعداً او را طلاق بدهد، يا مدّتش تمام شود، يا مدّتش را ببخشد، آيا در اين صورت مى تواند بدون رعايت عدّه طلاق، خواهر يا دختر آن زن را عقد كند؟, چنين زنى عدّه ندارد و ازدواج با خواهر يا دختر او بلامانع است.
 مردى، زن غيريائسه اى را به عقد موقّت خويش در مى آورد و قبل از اتمام مدّت، باقيمانده مدّت را مى بخشد و سپس او را به عقد دائم خويش در مى آورد، لطفاً بفرمائيد: الف: آيا عدّه لازم است؟, عدّه لازم نيست; هر چند دخول حاصل شده باشد.ب: در فرض بالا، چنانچه بعد از عقد دائم و قبل از دخول زن را طلاق دهد، آيا در اينجا عدّه لازم است؟ يا زن مى تواند بدون رعايت عدّه بلافاصله با مرد ديگرى ازدواج كند؟ چنانچه زن بخواهد با ديگرى ازدواج كند، بايد باقيمانده عدّه عقد موقّت را نگه دارد.مسأله 730: مقدار عدّه در مورد زنانى كه عادت مى شوند احتياط آن است كه بقدرى صبر كنند كه دوبار حيض ببينند و پاك شوند، هنگامى كه حيض سوم را ديدند عدّه آنها تمام است.
 زن مطلّقه اى پس از طلاق، يك يا دو بار عادت ماهانه ديده و سپس يائسه شده است، آيا باقيمانده عدّه ساقط است؟, اگر يك بار عادت شده بايد دو ماه ديگر عدّه نگه دارد و اگر دو بار عادت شده بايد يك ماه ديگر عدّه نگه دارد.مسأله 732: زنى كه عادت ماهانه نمىبيند، اگر در سنّ زنانى باشد كه عادت مى بينند، چنانچه شوهرش بعد از نزديكى كردن او را طلاق دهد بايد بعد از طلاق سه ماه عدّه نگه دارد و منظور از سه ماه آن است كه اگر اوّل ماه است سه ماه تمامهلالى و اگر روز ديگرى از ماه است، مانند پنجم يا دهم، هنگامى كه پنجم يا دهم ماه چهارم شود عدّه او تمام است; مثلا اگر پنجم ماه رجب او را طلاق داده، پنجم ماه شوّال عدّه او تمام است.
 هر گاه زنى به خاطر شير دادن بچّه، عادت ماهانه نبيند، تكليف او براى طلاق چيست؟, بعد از آخرين نزديكى سه ماه صبر مى كند و سپس صيغه طلاق جارى مى شود، پس از آن عدّه سه ماه نگه مى دارد.
 عدّه زنان بدون رحم (زنى كه رحمش را برداشته اند)، چقدراست؟, زنانى كه رحم ندارند و طبعاً حائض نمى شوند و به سنّ يائسگى نرسيده اند بايد سه ماه عدّه طلاق نگه دارند.مسأله 735: پايان عدّه زن باردار، متولّد شدن فرزند يا ساقط شدن آن است، حتّى اگر يك ساعت بعد از طلاق بچّه به دنيا آيد عدّه او تمام مى شود و مى تواند شوهر كند.مسأله 736: عدّه ازدواج موقّت بعد از تمام شدن مدّت، در صورتى كه عادت ماهانه مى بيند، به مقدار دو حيض كامل است و اگر عادت نمى بيند چهل و پنج روز تمام است.
 اگر زنى به عقد موقّت مردى در آيد و مطمئن باشد كه از آميزش با او حامله نشده است (مثلا مرد خواجه باشد، يا زنرحم خود را خارج كرده باشد) آيا بايد پس از پايان مدّت عقد موقّت، عدّه نگه دارد؟, اگر دخول حاصل شده، عدّه لازم است.مسأله 738: ابتداى شروع عدّه طلاق از موقعى است كه صيغه طلاق خوانده مى شود، خواه زن بداند يا نداند، حتّى اگر بعد از تمام شدن مدّت عدّه بفهمد او را طلاق داده اند، لازم نيست دوباره عدّه نگه دارد.
 ابتداى عدّه وطى به شُبهه چه زمانى است؟, مبدأ عدّه وطى به شُبهه زمان حصول علم به وطى به شُبهه است.
 در صورتى كه زمان فهميدن اشتباه در وطى به شُبهه مدّتى پس از وطى باشد، آيا در اين صورت نيز نگاه داشتن عدّه لازم است؟, احتياط نگه داشتن عدّه است.
 زن مطلّقه اى پس از انقضاء عدّه، متعه مى شود و پس از چندى با وساطت بزرگان فاميل قرار مى شود با شوهر اوّل ازدواج كند، جريان را به همسر دوم مى گويد، او بقيّه مدّت عقد موقّت را مى بخشد و سپس زن را به عقد دائم خويش در مى آورد و قبل از دخول او را طلاق مى دهد و زن با اين استدلال كه طلاق قبل از دخول بوده و عدّه ندارد، بلافاصله به عقد شوهر اوّل در مى آيد. آيا اين كار صحيح است؟, عدّه عقد سابق با اين امور از بين نمى رود و تا عدّه پايان نيابد ازدواج مجدّد او صحيح نمى باشد و نمى تواند بدون عدّه به عقد كسى در آيد.
 دوشيزه اى براى جوانى در نظر گرفته مى شود و جهت حفظ جهاتشرعى عقد آنها خوانده مى شود، آنها در مواقعى از پشت آميزش مى كردند، متأسّفانه پس از مدّتى از هم جدا مى شوند، دختر بر اثر جهل به مسأله، بدون رعايت عدّه به عقد دائم شخص ديگرى در مى آيد، حال پس از چند سال زندگى و با داشتن چند فرزند، مسأله را فهميده است، حكم شرعى او چيست؟, احتياط واجب آن است كه در فرض مسأله، بعد از عدّه مجدّداً صيغه عقد بخوانند و حرام ابدى نيست.
 با توجّه به اين كه مدّت دو سال است اسلام را پذيرفته ام و مدّت شش ماه است از شوهر زردشتى ام جدا شده ام، عدّه اينجانبه چگونه خواهد بود؟, چنانچه مدّت دو سال است اسلام را پذيرفته ايد از همان زمان قبول اسلام، عدّه شما شروع شده و اگر شوهر شما از اين امر با خبر بوده و در مدّت عدّه شما اسلام نياورده، عدّه شما پايان يافته و از آن شوهر جدا شده ايد و نيازى هم به طلاق نيست.
 هرگاه زنى كه از زنا باردار شده با زانى يا غير او ازدواج كند، آيا احتياج به عدّه دارد؟ اگر شوهرش او را بعد از ازدواج طلاق دهد، آيا عدّه دارد؟ و در صورتى كه عدّه دارد، آيا عدّه او أبعد الأجلين است، يا عدّه اقراء؟, زنى كه حامل از زناست عدّه ندارد، و جايز است به عقد زانى يا غير او در آيد و اگر او را طلاق داد عدّه او به اقراء يا سه ماه است و وضع حمل معيار نيست و امّا در مورد طُهر غيرمواقعه چون اين شرط در حامل ساقط است مى تواند او را طلاق دهد، بنابراين اگر عادت ماهانه نمى بيند سه ماه صبر مى كند و ازدواج مى نمايد.
 فلسفه عدّه زنان مطلّقه چيست؟ آيا زنان نازا و يا زنانى كه رحم خود را برداشته اند از اين قانون مستثنى هستند؟, مسأله عدّه زنان، فلسفه هاى متعدّدى دارد و منحصر به مسأله انعقاد فرزند نيست و لذا در تمام مواردى كه شرع گفته است، زن بايد عدّه نگهدارد; هر چند عقيم و نازا باشد، يا رحم خود را برداشته باشد، يا فرضاً چند سال است از شوهر خود جدا زندگى مى كند، در تمام اين صورتها بايد عدّه نگهدارد.
 آيا زن، در صورت يقين به عدم انعقاد نطفه، مى تواند قبل از سپرى شدن ايّام عادت اقدام به ازدواج كند؟, عدّه در واقع حريم زوجيّت است و فلسفه و حكمت آن منحصر به انعقاد نطفه نيست; به همين دليل اگر مرد سالها از زن خود جدا زندگى كند، يا در مسافرت باشد، بعد از طلاق عدّه بر زن مدخوله غير يائسه واجب است.
 امروزه از نظر پزشكى امكانات آزمايشگاهى و تجهيزاتى نظير سونو گرافى وجود دارد كه در كوتاهترين زمان مى توان بطور قطع، يقين حاصل نمود كه زنى در اثر همبسترى و نزديكى باردارشده است يا خير؟ حال با چنين فرضى، آيا مدّت عدّه طلاق همان است كه قبلا در احكام آورده شده، يا قابل تغيير است؟, همان گونه كه قبلا اشاره شد عدّه تنها مربوط به مسأله باردارى نيست، بلكه در واقع حريم زوجيّت است; لذااگر زنى چند سال از شوهرش دور باشد سپس او را طلاق دهد، بايد عدّه نگه دارد.
 امروزه با استفاده از دارو (خوراكى _ تزريقى)، يا به كار بردن وسايل پيشگيرى پزشكى، بطور قطع مى توان از باردارى زن جلوگيرى كرد، با چنين فرضى آيا بر زنانى كه از امكانات فوق استفاده مى كنند، لازم است عدّه نگه دارند؟, از جواب بالا معلوم شد.<H3 class=content_h3>عدّه زنى كه شوهرش مرده</H3>مسأله 749: زنى كه همسرش از دنيا رفته بايد چهار ماه و ده روز عدّه نگه دارد، خواه ازدواج دائم باشد يا موقّت، شوهرش با او نزديكى كرده باشد يا نه، حتّى زن يائسه نيز بايد عدّه وفات نگه دارد و اگر باردار است بايد تا هنگام وضع حمل عدّه نگه دارد; ولى اگر پيش از گذشتن چهار ماه و ده روز فرزندش به دنيا آيد، بايد تا چهار ماه و ده روز بعد از مرگ شوهر عدّه را ادامه دهد.مسأله 750: هرگاه زن يقين كند همسرش از دنيا رفته و عدّه وفات نگه دارد و بعداً شوهر كند، چنانكه معلوم شود شوهر او بعد مرده است، بايد از شوهر دوم جدا شود و احتياط واجب آن است كه اگر باردار است به مقدارى كه در عدّه طلاق گفته شد براى شوهر دوم عدّه طلاق نگه دارد و بعد از آن براى شوهر اوّل چهار ماه و ده روز عدّه وفات نگه دارد و اگر باردار نيست براى شوهر اوّل عدّه وفات نگه دارد و بعد براى شوهر دوم عدّه طلاق.مسأله 751: ابتداى عدّه وفات، در صورتى كه شوهر غايب باشد و فوت كند، از موقعى است كه زناز مرگ شوهر با خبر مى شود.مسأله 752: هرگاه زن بگويد: «عدّه من تمام شده» از او قبول مى شود، به شرط آن كه مورد اتّهام نباشد، بلكه احتياط واجب آن است كه مورد وثوق باشد.
 هرگاه زنى از شوهر خود طلاق خلع گرفته باشد و شوهرش قبل از پايان يافتن عدّه طلاق از دنيا برود، آيا چنين زنى عدّه وفات نيز دارد؟, در اين گونه موارد كه طلاق، طلاق بائن است، عدّه وفات ندارد; هر چند احتياط بهتر است.
 شخصى زنى را در عدّه وفات عقد نموده و پس از پايان عدّه عروسى مى كنند، در حالى كه زوجين جاهل به حرمتِ ازدواجِ در عدّه بوده اند، لطفاً بفرمائيد:الف: آيا حرمت ابدى براى آنها ثابت است، يا فقط عقد باطل مى باشد؟ب: در صورتى كه حرمت ابدى نباشد و بخواهند عقد جديد بخوانند، آيا براى همسر دوم عدّه لازم است؟ج: آيا بايد عدّه وفات را براى همسر اوّل به انجام برساند؟, عقد ازدواج باطل است، ولى حرمت ابدى نمى آورد و آن مرد مى تواند مجدّداً با آن زن صيغه عقد را جارى كند، ولى اگر زن بخواهد با شخص سومى ازدواج كند، بايد عدّه وطى به شبهه تمام شود.<H3 class=content_h3>ترك زينت در ايّام عدّه وفات</H3>مسأله 755: زن بايد در مدّت عدّه وفات از پوشيدن لباسهاى زينتى، كشيدن سرمه در چشم و كارهاى ديگر، كه زينت حساب مى شود، خوددارى كند.
 زنى جوان (حدود 30 ساله) همسرش را از دست داده است، بخاطر فوت شوهر بيشتر از متعارف ترك زينت مى كند و حتّى باندازه معمول نظافت هم نمى كند و اگر كسىبه خواستگارى اش بيايد ,جواب منفى مى دهد و مى گويد: «با شوهر مرحومم عهد كرده ام كه ديگر ازدواج نكنم و بين ما شرط شده كه هر كس زودتر مُرد، ديگرى ازدواج نكند» آيا اين كارها صحيح و اين شرط واجب الوفا مى باشد؟ حِداد، به معناى ترك زينت در ايّام وفات، لازم است; ولى ترك زينت، به معناى ترك نظافت نيست و شرط مزبور اعتبارى ندارد و سزاوار است زن بعد از گذشتن عدّه ازدواج كند.
 امروزه بعضى از امور زينتى بسيار مرسوم و متداول گشته است، آيا انجام اين گونه امور هم در عدّه وفات اشكال دارد؟, آرى هر گونه زينت در اين مدّت اشكال دارد.<H3 class=content_h3>مسائل متفرّقه طلاق</H3>
 اگرزنى شرط كرده باشد كه در صورتى كه شوهرش همسر ديگرى اختيار كند وكالت در طلاق داشته باشد، آيا در صورتى كه شوهر به خاطر ناسازگارى زن، همسر ديگرى اختيار كند، باز هم همسراوّل وكيل در طلاق خواهد بود؟, ظاهر اين است كه اين شرط، از چنين صورتى منصرف است; زيرا هدف از اين شرط، اين بوده كه به همسر اوّل قناعت كند، حال اگر همسر اوّل با پشت پازدن به زندگى زناشوئى، مرد را در بلاتكليفى گذاشته، جايى براى تأمين آن شرط باقى نمى ماند، يعنى زن وكالت در طلاق نخواهد داشت.
 اين كه گفته مى شود: «زن با چادر سفيد به خانه شوهر مى آيد و فقط بايد با كفن از خانه او برود» آيا سخن درستى است؟ و آيا زن در هيچ شرايطى نبايد به فكر طلاق باشد؟, منظور اين است كه زن وهمچنين مرد حتّى الامكان به سراغ تقاضاى طلاق نروند; مگراين كه ادامه زندگى آنها با هم واقعاً مشكلات مهمّى ايجاد كند.
 وظيفه زنى كه شوهرش مفقود شده چيست؟ نفقه او در اين مدّت از كجا تأمين مى شود؟, زنى كه شوهرش مفقود شده است، چند حالت دارد:الف: اگر صبر كند تا خبرى آيد مانعى ندارد و بايد نفقه او را از مال شوهرش داد.ب: اگر انفاق كننده اى از ولىّ يا غير او باشد بايد صبر كند; مگر اين كه عسر وحرج شديد و ضرر مهمّى حاصل شود كه حاكم شرع مى تواند او را طلاق دهد.ج: در غير اين دو صورت، به حاكم شرع رجوع مى كند و او به مدّت چهار سال از اطراف محلّ فقدان وى تحقيق مى كند. اگر خبرى نشد، نخست به ولىّ او پيشنهاد طلاق مى دهد، اگر او طلاق نداد خودش طلاق مى دهد، سپس عدّه وفات نگه مى دارد (هر چند كفايت عدّه طلاق رجعى نيز قوى است، امّا احتياط مهما امكن ترك نشود) و بعد شوهر مى كند. اگر شوهر اوّل مادام كه در عدّه است مراجعه كرد اولى است و اگر بعد از عدّه _ حتى قبل از ازدواج مجدّد _ شوهر اوّل بيايد طلاق نافذ است و تنها با رضايت طرفين و عقد جديد امكان بازگشت خواهد بود.
 هر گاه مردى زندگى را بر همسرش سخت بگيرد و حاضر به طلاق او هم نباشد، قاضى در چه صورت مى تواند اين زن را طلاق دهد؟, طلاق از سوى قاضى در صورتى جايز است كه عدم امكان سازش در حدّىباشد كه منجر به عسر شديد و حرج أكيد گردد و زوج شخصاً حاضر به طلاق نباشد و طلاق قاضى طلاق رجعى است، ولى اگر رجوع واقع شود و باز موضوع عدم سازش باقى باشد، مجدّداً طلاق مى دهد تا سومين مرتبه كه طلاق بائن شود.
 خانمى 21 سال پيش با مردى به صورت لفظى و غير معلوم، از نظر دائمى و موقّتى، ازدواج نموده است، آن مرد بعد از چهار سال زندگى و تولّد اوّلين فرزندشان، اين خانم و بچّه را رها كرده و مفقود شده و جستجو نيز بى فايده بوده است، آيا اين خانم مى تواند مجدّداً ازدواج كند؟, بايد به حاكم شرع مراجعه كند، هر گاه مأيوس از اطّلاع بر احوال او مى باشد مى تواند او را طلاق دهد تا بعد از چهار ماه و ده روز ازدواج كند و احتياطاً حاكم شرع باقيمانده مدّت را (به فرض موقّت بودن عقد) نيز مى بخشد و اگر احتمال پيدا شدن شوهر وجود دارد، حاكم شرع چهار سال براى جستجو تعيين مى كند، هر گاه اثرى پيدا نشد اقدام به طلاق مى كند.
 هر گاه زوج بدون عذر شرعى از دادن نفقه خوددارى كند، آيا طلاقزوجه جايز است؟, حاكم شرع بايد از مال زوج نفقه را بپردازد و اگر ميسّر نشود به او تكليف طلاق كند و اگر طلاق ندهد، شخصاً او را طلاق مى دهد.
 اگر زنى پس از طلاق از شوهر اوّل، با مرد ديگرى ازدواج كند و به علّتى ازدواج دوم باطل باشد، آيا اين زن مى تواند پيش شوهر دوم بماند؟ چوناگر شوهر دوم آن زن را طلاق بدهد و از هم جدا شوند مايه آبروريزى آن مرد، يا آن زن، خواهد بود., مى تواند بماند، امّا نامحرم است و نبايد روابط زن و شوهرى ميان آن دو باشد.
 طلاق زنى كه همسرش معتاد است و مدّتى است كه مفقودالاثر شده و محكوم به اعدام نيز مى باشد، چگونه است؟, چنانچه فرار كرده و اميد به بازگشت او نيست و زن در عسر و حرج شديد مى باشد و زندگى كردن با چنين مردى براى او مقدور نيست، حاكم شرع مى تواند او را طلاق دهد; ولى اگر مى تواند صبر كند و احتمال بازگشت و امكان زندگى با او وجود دارد، حكم او عدم طلاق است.
 زنى به علّت اين كه شوهرش وى را مجبور به عدم رعايت حجاب اسلامى مى كند و گاهى از او مى خواهد كه در جلوى ميهمانان نامحرم، بدون حجاب حاضر شود، يا در خارج منزل با آرايش و بدون حجاب كامل اسلامى بيرون رود، از دادگاه تقاضاى طلاق نموده است. آيا عسر و حرج زوجه در اين مورد قابل قبول است؟, اگر اين كار از طرف شوهر بصورت وسيع تكرار شود و زوجه را در تنگناى شديد روحى قرار دهد، عسر و حرج ثابت است و حاكم شرع مى تواند او را طلاق دهد.
 لطفاً در مورد اجرت المثل زحمات زن در منزل شوهر به سؤالات زيرپاسخ دهيد:صفحه2131_ اگر طلاق به درخواست زوجه باشد، آيا زن استحقاق دريافت حقّ الزّحمه كارهايى را كه شرعاً بر عهده وى نبوده و قصد تبرّع هم نداشته،دارد؟2_ در صورتى كه طلاق به درخواست زوجه نباشد چطور؟, زوجه در صورتى مى تواند اجرت كارهاى خود را مطالبه كند كه:اوّلا: بگويد: «قصد تبرّع ندارم».و ثانياً: اين كارها را شوهر از او بخواهد.و در اين مسأله تفاوتى نمى كند كه طلاق به درخواست زوج باشد يا زوجه.
 يكى از شروطى كه در عقد نامه ها گنجانده شده اين است: «در صورت طلاق، زن مالك نصف اموال شوهر مى شود» آيا اين شرط صحيح است؟ و در صورت صحّت، آيا زن علاوه بر اين، مستحقّ دريافت حقّ الزّحمه كارهايى كه بدون قصد تبرّع در خانه شوهر انجام داده و شرعاً بر عهده وى نبوده، نيز مى باشد؟, ظاهر اين شرط اين است كه جبران خدمات دوران ازدواج است; ولى چون شرط مزبور آميخته با ابهام فراوان است، شرعاً اشكال دارد.مسأله 769: اگر زن در موقع عقد شرط كند كه هر گاه شوهرش مثلا مسافرت نمايد، يا معتاد به موادّ مخدّر گردد، يا خرجى او را ندهد، اختيار طلاق با او باشد اين شرط باطل است، ولى هر گاه شرط كند كه او از طرف شوهرش وكيل باشد، كه هر گاه اين كارها را انجام دهد خود را مطلّقه كند، اين وكالت صحيح است و در چنين صورتى حق دارد خود را طلاق دهد.<H2 class=content_h2>20- احكام ارث زن</H2>مقدّمهقانون ارث چون ريشه فطرى دارد، به أشكال گوناگون در ميان ملل گذشته ديده مى شود، كه جاى شرح آن در اين مختصر نيست. امّا آنچه توجّه به آن لازم است، اين كه: اسلام قانون فطرى و طبيعى ارث را از خرافاتى كه به آن آميخته شدهبود پاك كرد و تبعيضات ظالمانه اى را كه در ميان زن و مرد از يك سو، و بزرگسال و كودك، از سوى ديگر قائل بودند از بين برد.(1) قسمتى از احكام ارث بانوان به شرح زير است:مسأله 770: هر گاه مردى از دنيا برود و فرزند نداشته باشد، يك چهارم اموالش را همسر دائمى او مى برد و بقيّه را ورثه ديگر، و هر گاه از آن زن، يا از زن ديگر فرزند داشته باشد، يك هشتم به زن او، و بقيّه به وارثان ديگر مى رسد.
 چگونگى ارث زن و شوهر را از همديگر، در صورتى كه وارث ديگرى نباشد، بيان فرمائيد., هر گاه زوج يا زوجه از دنيا برود و وارث ديگرى نباشد، اگر زوجه از دنيا برود تمام مال از آنِ زوج است و اگر زوج از دنيا برود يك چهارم مال، از آنِ زوجه و بقيّه به امام(عليه السلام) تعلّق مى گيرد. و در زمان ما بايد به دست حاكم شرع برسانند و اگر واقعاً آن زن نيازمند باشد، حاكم شرع مى تواند همه يا قسمتى از آن را به او بازگرداند.
 همسر اوّل شخصى به هنگام وضع حمل فوت مى كند، سپس فرزندش فوت مى نمايد، شوهر بعد از يك سال با دخترى ازدواج مى كند و بيست سال با هم زندگى مى كنند، ولى صاحب فرزندى نمى شوند، اكنون شوهر فوت كرده است، ارث زن چگونه است؟, هر گاه شوهر در زمان مرگ هيچ فرزندى نداشته، يك چهارماموال او (غير از زمين) به همسرش مى رسد و بقيّه متعلّق به ورثه ديگر است.مسأله 773: زن از تمام اموال منقول شوهر ارث مى برد، ولى از زمين و قيمت آن ارث نمى برد، خواه زمين خانه باشد يا باغ، يا زمين زراعتى و مانند آن، و نيز از خود هوايى ساختمان ارث نمى برد، مثل بنا و درخت، امّا بايد هوايى را قيمت كنند و از قيمت آن، سهم ارث او را بدهند.
 آيا سرقفلى زمين و مغازه، قابل فروش است؟ آيا زوجه از آن ارث مى برد؟, سرقفلى زمين و مغازه حكم زمين را ندارد و همسر از آن ارث مى برد، و با موافقت مالك، يا متولّى موقوفه، قابل فروش است.
 آيا زن از آب قنات، يا چاه، ارث مى برد؟, فقط از مقدار آبى كه در حال مرگ شوهر در قنات يا چاه موجود است ارث مى برد.
 آيا زوجه از پولى كه عوض ديه خون شوهر گرفته اند، ارث مى برد؟, آرى از آن، مانند ساير اموال، ارث مى برد.
 زنى در زمان حيات شوهر مهريّه اش را مطالبه نكرده است، آيا پس از فوت شوهر مى تواند مطالبه كند؟ در صورتى كه قابل مطالبه باشد، آيا در رديف ساير بدهكاريهاى ميّت است، يا مقدّم بر آنها مى باشد؟, مهريّه مانند ساير ديون و همرديف آنهاست و بايد از اصل تركه پرداخته شود.مسأله 778: هرگاه زن بخواهد در چيزى كه از شوهر ارث نمى برد (مانند زمين و بناى خانه) تصرّف كند بايد از ورثه ديگر اجازه بگيرد، همچنين ورثهديگر تا سهم زن را از قيمت هوايى نداده اند (مانند بناى خانه) نبايد بدون اجازه زن در آن تصرّف كنند و چنانچه پيش از دادن سهم زن، آنها را بفروشند، در صورتى كه زن معامله را اجازه دهد صحيح وگرنه نسبت به سهم او باطل است.مسأله 779: اگر ميّت بيش از يك زن داشته باشد، در صورت نداشتن فرزند چهار يك اموال او، و در صورت داشتن فرزند، هشت يك آن، به شرحى كه در بالا گفته شد، بطور مساوى ميان زنان او تقسيم مى شود، خواه شوهر با آنها نزديكى كرده باشد يا نه، امّا اگر در مرضى كه به آن مرض از دنيا رفته زنى را عقد كرده، در صورتى از او ارث مى برد كه با او نزديكى كرده باشد.مسأله 780: هرگاه زن را، به ترتيبى كه در احكام طلاق گفته شد، طلاق رجعى دهد و در بين عدّه بميرد، شوهر از او ارث مى برد، همچنين اگر شوهر در بين عدّه زن بميرد از او ارث مى برد، ولى هر گاه يكى از آنان در عدّه طلاق بائن بميرد، ديگرى از او ارث نمى برد.مسأله 781: هر گاه شوهر در حال بيمارى، همسرش را طلاق دهد و پيش از گذشتن يك سال (قمرى) از دنيا برود، زن با سه شرط از او ارث مى برد:اوّل: اين كه شوهر در همان مرض از دنيا برود.دوم: اين كه زن بعد از طلاق و گذشتن عدّه شوهر نكند.سوم: آن كه طلاق به رضايت زن نباشد و اگر با رضايت او باشد، ارث بردنش مشكل است.مسأله 782: لباس و زينت آلات و مانند آنها،كه مرد براى همسرش مى گيرد، مالهمسر اوست; مگر اين كه ثابت شود قصد تمليك نكرده، بلكه جنبه عاريتى داشته است.
