question,answer
 گاهي بانكها به منظور ترغيب مشتريان كه پولشان را به بانك بسپارند و يا حساب باز كنند جوايزي از طريق قرعه كشي قرار مي دهند كسي كه قرعه به نام او اصابت كند جايزه اي مي برد آيا اين عمل جايز است و جايزه حلال مي باشد؟, اگر اين كار واقعي باشد نه براي فريب مردم جايز و حلال است.
 اگر شخصي كه به بانك بدهكار است به صورت قسطبندي مبلغي را علاوه بر بدهي به عنوان سود به بانك بپردازد و سپس بعد از مدّتي پولي به بانكبسپارد و سودي در برابر آن بگيرد آيا مي تواند اين را به عنوان تقاص سودي كه دادهبگيرد؟, اگر در معامله اوّلي پولي را به عنوان ربا داده كار حرامي كرده است، ولي مي تواند در معامله دوّم، به نيّت تقاص معادل آن را پس بگيرد.
 بانكها براي وامهايي كه به متقاضي مي دهند از همان اوّل محاسبه سود را به عنوان كارمزد مي نمايند، اگر همين كار را يك فرد بازاري به عنوان وام يا فروختن جنس به صورت نسيه، انجام دهد، آيا حكم ربا دارد؟, منظور از كارمزد حق الزّحمه اي است كه به كارمندان بانك يا صندوق قرض الحسنه به عنوان حقوق در مقابل زحماتي كه جهت حفظ حسابها و ساير خدمات بانكي انجام مي دهند داده مي شود و كارمزد متعلّق به آنهاست و اگر دهنده پول، كارمزد را به عنوان خودش بگيرد ربا و حرام است و در معاملات بازار نيز همين گونه است.
 بانكها براي سپرده هاي كوتاه مدّت و بلند مدّت سود معيّني را در نظر مي گيرند، ولي در سپرده هاي قرض الحسنه جز اجر معنوي سودي وجود ندارد با توجّه به مطلب فوق سپرده گذاري در بانك به عنوان سپرده كوتاه مدّت يا بلند مدّت كه ارزش پول كاهش نمي يابد و از همان پول، ديگران نيز به عنوان وام استفاده مي كنند چه حكمي دارد؟, چنانچه رعايت عقود شرعيّه را بنمايند يا اين كه وكالت مطلقه به مسئولين بانك داده شود كه رعايت اين عقود را بكنند، حلال است.
 هرگاه شخصي بخواهد مثلا مبلغ پانصد هزار تومان وام (قرض) بگيرد بايد معرّف داشته باشد و معرّف هم نصف مبلغ وامي كه قرض گيرنده مي خواهند بگيرد را بايد در بانك مسدودي داشته باشد، يعني از مبلغ پانصد هزار تومان، مبلغ 250 هزار تومان را بايدبه عنوان مسدودي در صندوق بخوابانند تا وقتي كهوام گيرنده تمام بدهي خود را پرداخت نمايد و با پرداخت آخرين قسط، مسدودي هم آزاد مي شود، حال بفرماييد اگر معرّف موجودي در صندوق نداشته باشد آيا مي تواند به قرض گيرنده بگويد: شما دو برابر مورد نياز خود درخواست كنيد، مثلا يك ميليون تومان درخواست وام كنيد كه پانصد هزار تومان آن را به حساب معرّف مسدود نمايند تا معرّف ايشان را معرّفي كند كه به ايشان 2 برابر وام دهند كه پانصد هزار تومان آن، به وام گيرنده داده شود تا زماني كه آخرين قسط يك ميليون تومان پرداخت گرديد صندوق پانصد هزار توماني كه به عنوان مسدودي ضبط كرده بود بدون هيچ گونه كم و زيادي به قرض گيرنده پرداخت نمايد كه در حقيقت وام گيرنده در آخر كار مبلغ پانصد هزار تومان پس انداز دارد كه يك جا دريافت مي كند. لطفا بفرماييد اوّل اين كه اين گونه عملكرد بانك از نظر شرعي صحيح است؟ و دوّم اين كه اين پانصد هزار توماني كه در آخرين پرداخت قسط مي گيرند خمس دارد؟, در صورتي كه صندوق قرض الحسنه كار تجاري با پولهاي مردم انجام ندهد هر دو صورت مسأله صحيح است و در صورت دوّم خمس به پول پس انداز شده تعلّق مي گيرد.
 اين جانب با يكي از اقوام خود صحبت نمودم كه حواله وام قرض الحسنه اي را به نام ايشان از بانك بگيرم، ايشان وام را دريافت كرد و كلا مبلغ آن را جهت رفع مشكلاتم به من داد و اقساط آن را من داده و مي دهم، جهت دريافت وام ابتدا حساب پس انداز باز مي كنند كه كارمزدها رااز آن برداشت كنند، اينك با توجّه به اين كه صاحب دفترچه از خود هيچ گونه هزينه و سرمايه اي نداده است، اين دفترچه پس انداز مبلغ 450000 ريال جايزه برنده شده است، اين جايزه از آن كيست و يا به چه نسبت به من مي رسد؟, جايزه به كسي مي رسد كه صاحب دفترچه پس انداز است.
 اگر تشخيص بيماري به درستي صورت گيرد ولي داروي مؤثّر در دسترس نباشد و يا بسيار گران باشد و بيمار قادر به تهيّه آن نباشد، آيا پزشك معالج ملزم به تهيّه آن دارو به هر طريق ممكن براي بيمار مي باشد؟, اگر جان بيمار در خطر باشد و طبيب قدرت بر آنچه گفته شد داشته باشد، لازم است و هرگاه يكي از اين دو شرط حاصل نباشد واجب نيست.
 اگر پزشك به خاطر فراموشي انواع و علائم بيماريها- به خاطر گستردگي موضوع- بيماري شخص را تشخيص ندهد و لذا نداند داروي مناسب چيست و در نتيجه اصلا دارويي تجويز نكند در صورتي كه بيماري تشديد و يا منجر به مرگ گردد، اين پزشك در چه حدّي مسئول است؟ (در صورتي كه امكان ارجاع به متخصص باشد)., وظيفه اش آن است كه دخالت نكند و او را به فرد آگاهتري هدايت نمايد.
 اگر فرصت و امكان آزمايش وجود داشته باشد امّا به دلايل ديگري همانند: الف) عدم قدرت بيمار بر پرداخت هزينه اي كه به او تحميل مي شود ب) نبودن امكانات مورد نياز ج) نداشتن وقت كافي از ناحيه بيمار، آزمايشات لازم صورت نگيرد، در اين صورت وظيفه پزشك چيست؟, اگر بدونآزمايش تشخيص بيماري ممكن نيست بايد به سراغ آن برود (مگر اينكه وقت كافي موجود نباشد) و اگر تشخيص بيماري طبق موازين داده شده، و آزمايش براي اطمينان بيشتر است وجوبي ندارد.
 اگر بدانيم يا احتمال بدهيم كه يك بيمار در اثر يك بيماري خاصّي مثل برخي سرطانها بزودي خواهد مرد، آيا مجازيم فقط براي افزايش طول عمر وي هر چند به مدّت كوتاه روش هاي درماني خطرناك و بسيار پرعارضه، مثل شيمي درماني كه گاهي عوارض آن بسيار شديدتر از بيماري اوّليه است را براي وي تجويز كنيم؟, در فرض مسأله دليلي بر وجوب و جواز اين گونه درمانها نداريم ولي اگر بيمار خودش با علم به اين عوارض راضي بشود مانعي ندارد.
 در بعضي از بيماريها، مثل برخي عفونتهاي نه چندان مهم، پزشك جهت تسريع بهبودي بيمار، يا اطمينان از اين كه داروي تجويزي وي بسيار قوي است و در مورد خيلي از عفونتها مي تواند مؤثّر باشد، و يا به خاطر اين كه از هزينه درمان بيمار و مراجعات مكرّر وي بكاهد، اقدام به تجويز داروهايي مي كند كه ضررهاي آنها كاملا شديد بوده و به اثبات رسيده است و اين در حالي است كه شايد بتوان از طريق داروهاي ديگري كه ضرر بسيار كمتري دارند، ولي ممكن است با عدم اطمينان كامل و هزينه زيادتر همراه باشند بيمار را معالجه نمود. با چنين فرضي، بهترين كار چيست؟ انتخاب راه سريع و پرخطر يا راه كم خطر و احياناً دير تأثير., انتخاب راه دوّم لازم است.
 گاهي اوقات مطمئن هستيم كه يك بيماري، بيمار را به زودي خواهد كشت، از طرفي مي دانيمكه با يك عمل درماني مثل جرّاحي ممكن است يا بيمار بهبودي نسبي و احتمالي پيدا كند و يا حتّي زودتر از موعد از دنيا برود، وظيفه ما در چنين حالتي چيست؟ اگر با اين كار به تسريع مرگ بيمار كمك كنيم، آيا مديون نيستيم؟ همچنين اگر اقدام به درمان نكنيم، آيا مسئول نيستيم؟ با توجّه به اين كهگاهي نتيجه كار كاملا نامشخص است., اگر احتمال بهبودي، احتمال قابل توجّهي است بايد اقدام كرد (با جلب رضايت بيمار) و اگر احتمال ضعيف است و احتمال خطر نيز وجود دارد اقدام نكنيد.
 اگر پزشك بنا به اصرار بيمار، دارويي تجويز نمايد و يا ساير اقدامات درماني كه مضرّ است انجام دهد، در صورت ايجاد عارضه، مسئول كيست؟, اگر پزشك اثر زيان بخش دارو را اعلام كند مسئوليتي در برابر عارضه ندارد و اگر اعلام نكند، مسئول است ولي در هر صورت پزشك بايد مقاومت كرده و داروي مضرّ را به بيمار معرّفي نكند.
 با توجّه به اين كه ممكن است جان بيمار به طور اورژانسي (فوري) در خطر باشد و زماني جهت تعيين حساسيت فرد به دارويي خاص وجود نداشته باشد، اگر با تجويز دارو، بيمار به آن حساسيت پيدا كرده دچار عوارض شديد و يا مرگ شود، آيا پزشك معالج در قبال اين عوارض مسئوليّتي خواهد داشت؟, بايد از بيمار يا وليّ او اجازه بگيرد و اگر دسترسي به آنها نيست ما به عنوان حاكم شرع در اين گونه موارد ضروري به اطبّا اجازه مي دهيم و ضامن نيستند. (به شرط اينكه دقّت كافي كنند)
 اگر با توجّهبه علوم امروزي، امكان تعيين حسّاسيّت يك دارو وجود نداشته باشد، آيا پزشك، در صورت ايجاد عارضه مسئول است؟, در صورتي كه آن دارو منحصر به فرد، نباشد و بيمار جنبه اورژانسي نداشته باشد، استعمال آن دارو روي انسان جايز نيست، امّا اگر دارو منحصر به فرد است و استعمال آن ضروري به نظر مي رسد و احتمال نجات بيشتر از احتمالخطر است بايد آن را در مورد بيمار بكار ببرد.
 به طور كلّي با توجّه به علوم امروزي اگر بدانيم يا احتمال بدهيم كه نجات جان بيمار وابسته به مصرف داروهاي خاصي مي باشد كه مضرّند و اين مضرّات به احتمال قوي براي همگان رخ خواهد داد و با تجويز پزشك، شخص دچار يك يا چند مورد از اين عوارض شود، آيا پزشك مسئول است؟, در صورتي كه دارو منحصر به فرد باشد و تأثير آن از زيانهاي آن بيشتر است و پزشك چگونگي را به بيمار اعلام كند تجويز آن مانعي ندارد.
 اگر دارو يا داروهايي، نه براي نجات جان بيمار بلكه جهت تسكين و مداواي ناراحتيهايي كه باعث آزار بيمار مي شوند همانند: تب، خارش، درد، زخم و … مصرف شوند و بدانيم يا احتمال دهيم كه اين داروها مؤثرند و با توجّه به اين كه اكثر داروهاي مؤثر، در كوتاه مدّت يا درازمدت داراي عوارض زيادي مي باشند، در صورت تجويز پزشك و ايجاد عارضه كه گاهي بدتر از بيماري اوّليّه مي باشد، آيا پزشك مسئوليّتي به عهده خواهد داشت؟ (لازم به ذكر است شايع ترين و بيشترين تجويز دارو در چنين مواردي صورت مي گيرد و لذا اهميّت فراواني داردو از طرفي اگر بخواهيم درمان هيچ ضرري نداشته باشد گاهي اصلا هيچ درماني نبايد انجام دهيم)., اگر ضرر مهمّي نداشته باشد اشكالي ندارد زيرا داروها به هر حال عوارضي دارند، ولي اگر ضرر مهمّي داشته باشد تجويز آن جايز نيست مگر در صورت ضرورت شديد با كسب رضايت بيمار يا وليّ او.
 در صورتي كه داروهاي كاملا مؤثّر به هر علّتي در دسترس نباشند، آيا پزشك مي تواند داروهايي را كه احتمال مي دهد مؤثّر باشند تجويز كند؟ در صورت عدم موفقيّت، آيا پزشك در قبال عوارض احتمالي اين داروها يا هزينه بيهوده اي كه بر بيمار تحميل شده مسئول و مديون است؟, اگر راه منحصر به استفاده از آن داروها باشد اشكالي ندارد، ولي بايد بيمار را در جريان بگذارد و جلب رضايت كند.
 با توجّه به گستردگي بسيار زياد علوم پزشكي كه واقعاً امكان فراگيري و به خاطر سپردن تمامي بيماريها و تمامي داروهايي كه روي همه بيماريها مؤثّرند و نيز تشخيص عوارض آنها وجود ندارد، اگر پزشك به خاطر فراموشي بنا به حدس خود، چه در موارد اورژانس جهت نجات جان و يا تسكين آلام بيمار، سهواً اقدام به تجويز دارويي غير مؤثّر به بيماري كند كه بيمار را متحمّل هزينه بيهوده و يا عوارض جانبي كند، در اين صورت آيا پزشك مسئول و مديون است؟ (در صورتي كه امكان ارجاع به متخصّص ديگري هم نباشد), از جواب مسأله بالا معلوم شد.
 اگر به خاطر كمبود امكانات لازم براي تشخيص كامل، تشخيص ممكن نگردد و مداواي لازم صورت نگيرد و بيماري تشديد يا منجر به مرگشود، آيا پزشك معالج مسئول است؟, مسئوليّت ندارد، ولي بايد داروهاي مشكوك و مضر به بيمار ندهد.
 در برخي بيماريها همانند فشار خون بالا، به علّت عوامل ناشناخته ايجادكننده آن، طبق روش معمول كه اجراي آن طبق علوم روز ضروري است، يك يا چند دارو به كار برده مي شود و در صورت عدم تأثير، داروهاي ديگري به كار برده مي شود، الي آخر. با توجّه به اينكه اين داروها از يك طرف در افراد مختلف همگي مؤثّر نيستند و ممكن است در شخصي، درمانهاي اوّليّه و در شخص ديگري درمانهاي آخر مؤثّر باشند و از طرف ديگر، هر يك از داروها داراي عوارض خاصّي هستند، آيا پزشك معالج- كه در حقيقت داروهاي مختلف را به ترتيب در مورد بيمار آزمايش مي كند- در قبال هزينه اضافه يا عوارض داروها مسئول است؟, اگر راه درمان منحصر به همين راه است بايد اقدام كند و مسئوليّتي ندارد.
 اگر پزشك با توجّه به گستردگي موضوع نداند و يا فراموش كرده باشد كه دارو يا روش تشخيصي وي براي خانمهاي باردار يا شيرده مضر است، مسئوليّت پزشك در صورت ايجاد عارضه در جنين يا مادر در چه حدّي مي باشد؟, پزشك موظّف است از زناني كه در معرض بارداري هستند سؤال كند و اگر بدون تحقيق داروي مضرّي بدهد مسئول است.
 به طور كلّي آيا جواب منفي خانم بيمار در مورد پرسش پزشك از حاملگي وي چه خود بداند باردار است و به هر علّتي نگويد و چه نداند كه باردار است از پزشك معالج در قبال عوارض احتمالي رفع مسئوليّت مي كند؟, اگر راهتشخيص بارداري منحصر به سؤال از بيمار است در فرض مسأله مسئوليّتي ندارد.
 اگر پزشك از بارداري بيمار سؤال نكند و وي هم متذكّر نشود، مسئوليت عوارض احتمالي به عهده كيست؟, جواب اين مسأله از آنچه در جواب 
 گاهي اوقات، پزشك تنها جهت احتياط و مطمئن شدن در جهت تشخيص و يا ردّ يك بيماري احتمالي مثل سل در هر بيمار مشكوكي- با هر علامت غير اختصاصي- دستور راديوگرافي مي دهد تا يك بيماري مخفي احتمالي را كشف كند، در صورت وجود يا عدم هر گونه بيماري (كه احتياج به راديوگرافي دارد) آيا پزشك در ايجاد عوارض احتمالي و هزينه درمان مسئول است؟, در صورتي كه احتمال بيماري، احتمال قابل ملاحظه اي باشد، اين اقدام اشكال ندارد و مسئول نيست.
 با توجّه به اينكه تشخيص بسياري از بيماريها يا اختلالات به وسيله آزمايش امكان پذير است و از طرفي امكان اشتباه در آزمايشگاه و تفسير آزمايشها،هميشه وجود دارد، در صورت اشتباه آزمايشگاه و در نتيجه معالجه اشتباه پزشك، مسئول خسارات و عوارض احتمالي كيست؟, آزمايشگاه مسئول است.
 با توجّه به اين كه بارداري، در هفته هاي اوّل از روي ظواهر و گاه با روشهاي ساده چندان قابل تشخيص نيست و از طرفي بيشترين عوارض خطرناك روشهاي درماني تشخيص مضر، در همين زمان آن هم به صورت اختلالات شديد در جنين رخ مي دهد و بدين ترتيب چون يا به خاطر كمبود امكانات يا عدم فرصت كافي يا عدم تمايل بيمار به صرف هزينه هاي تشخيص بارداري، يا عدم اطّلاع وي از بارداري خود و در نتيجهجواب منفي دادن وي در مورد پرسش پزشك از بارداري وي و حتي گاهي عدم امكان تشخيص به وسيله روشهاي مدرن به خاطر جوابهاي منفي كاذب آزمايشات، پزشك نمي تواند تشخيص دهد و يا نمي داند كه بيمار باردار است، روشهاي تشخيصي درماني مختلف را براي وي به كار مي گيرد حال در صورت ايجاد عارضه در مادر يا جنين، آيا پزشك معالج مسئول است؟, در صورتي كه راهي براي تشخيص بارداري نباشد و داروها منحصر به فرد باشد و از بيمار اجازه بگيرد مسئول نيست.
 اگر پزشك روش يا دارويي را تعريف كند و بگويد اين دارو براي فلان بيماري مفيد است و يا بگويد درمان، مترتّب بر فلان داروست- بدون آن كه بيمار را وادار به مصرف آن دارو كند- آيا در اين حالت، در صورت عدم تأثير يا عوارض دارو، پزشك مسئول يا مديون است؟, اگر پزشك در كار خود كوتاهي نكرده باشد مسئوليّتي ندارد.
 در بسياري از بيماريها و اختلالات جسماني، پزشك دستور انجام راديوگرافي، سي تي اسكن و … مي دهد كه مطمئناً به خصوص براي برخي افراد مضر مي باشد ولي در خيلي از موارد، اين آزمايشات مي توانند كمك كننده در تشخيصبيماري باشند به هر حال، در فرض فوق مسئوليّت پزشك در صورت ايجاد عوارض آزمايشها تا چه حدّي است؟, از پاسخهاي قبل روشن شد.
 در فرض مسأله فوق اگر بيمار كاملا بيهوش باشد آيا مي توان از خويشان بالغ وي اجازه گرفته و يا با آنها شروط فوق را انعقاد نمود؟, مي توان از وليّ او اجازه گرفت.
 يك سؤال مهمّ و اساسي مطرح است كه به طور كلّيو در تمامي روشهاي تشخيصي و درماني اگر پزشك قبل از انجام هر عملي به خود بيمار و يا وليّ او- اگر بيمار بالغ يا عاقل نباشد- متذكّر شود كه اين روشها از يك طرف ممكن است بي فايده باشند و وقت و مال او را به هدر دهند و از طرف ديگر ممكن است عوارض متفاوتي براي او داشته باشند و بدين ترتيب با ذكر اين مطلب پزشك، قبل از هرگونه معاينه و دستور روشهاي تشخيصي و درماني و تجويز دارو در قبال خسارات و عوارض احتمالي از خود كاملا سلب مسئوليّت كند و بيمار چه از روي ناچاري و چه از روي تمايل و يا به ظاهر از روي تمايل، اين شرط را قبول نمايد، آنگاه در صورت اشتباه سهوي پزشك هزينه هاي بيهوده، بي فايده بودن و يا عوارض ناشي از روشهاي تشخيصي و درماني، آيا پزشك مسئول است؟ در صورتي كه وي حدّ اكثر تلاش خود را نيز بكند., اگر از آنها اجازه گرفته و سلب مسئوليّت در برابر اين گونه امور نموده ضامن نيست.
 در فرض مسأله فوق، آيا بايد با تك تك بيماران شرط نمود و با امضاي پرسشنامه مربوطه و يا نصب اطّلاعيّه در مراكز درماني مبني بر اين كه مراجعه بيماران نشانگر قبول اين شرايط است و يا به اطّلاع رساندن از طريق رسانه هاي گروهي كه مراجعه شما نزد پزشك به اين شرايط، مترتّب است، از پزشكرفع مسئوليّت شرعي نمود؟ و مثلا اگر قبل از عمل جرّاحي، بيمار مجبور به امضاي شرايطي باشد كه در صورت هر گونه ناموفّق بودن جرّاحي وي هيچ گونهحقّ و حقوقي بر جرّاح و بيمارستان ندارد، آيا در صورت هر گونه اختلال در جرّاحي مي توان مدّعي شد كه با توجّه به امضاي قبلي بيمار، كادر درماني هيچ مسئوليت شرعي ندارد؟, بهترين راه براي حلّ مشكل پزشكان از نظر ضمان شرعي اين است كه از طريق رسانه هاي گروهي و طرق ديگر اعلان همگاني، اعلام شود كه پزشكان نهايت سعي و كوشش و دقّت خود را براي درمان بيماران به كار مي گيرند ولي با توجّه به جهات مختلف اعمّ از كمبودهاي علم پزشكي و وسايل شناخت بيماريها و اختلاف وضع جسماني و روحي بيماران و خطاهاي احتمالي كه در طبيعت هر انساني نهفته است چون بشر به هر حال جايز الخطاست ممكن است عوارضي پيش آيد، پزشكان در برابر آن مسئول نيستند و مراجعه به پزشك به معناي قبول اين رفع مسئوليّت است ولي البتّه در برابر عوارضي كه بر اثر سهل انگاري تقصير حاصل شود مسئوليّت آنها بر قوّت خود باقي است، اين اعلان ممكن است به صورت تابلويي در تمام مطب ها و بيمارستانها نيز نصب شود به طوري كه به همه مراجعين تفهيم گردد و در مورد جرّاحيهاي مهمّ برائت خصوصي نيز گرفته شود.
 در فرض مسأله 1410 اگر بيمار، كاملا بيهوش باشد و در حال حاضر هيچ شخص بالغ يا نابالغ كه خويشاوند وي باشد نيز در دسترس نباشد و از طرفي جان بيمار در خطر فوري باشد، جهت اجازه و شرط چه بايد كرد؟ آيا مي توان طبق وظيفه پزشكي هر گونه اقدام ممكن را بدون اجازه انجام داد؟ اگر سهواً با اقدامات غير مؤثّر به مرگ بيمار تسريع بخشيده شود مسئوليّتيبر گردن پزشك معالج خواهد بود؟ و اگر به خاطر خوف از عدم تأثير درمان و كمك به تسريع مرگ و مديون شدن، پزشك هيچ كاري انجام ندهد آيا در اين صورت پزشك مسئول خواهد بود؟ زيرامشاهده شده است گاهي اجل شخصي فرا رسيده ولي علّت مرگ را به غلط به پزشك معالج وي نسبت مي دهند؟, اگر بتواند از حاكم شرع اجازه بگيرد لازم است و ما به پزشكان براي اين گونه موارد اجازه مي دهيم كه با دقّت عمل كنند و مريض را رها نكنند.
 در فرض مسائل فوق اگر بيمار يا وليّ او شرط را قبول نكردند، آيا پزشك مي تواند بيمار را رها نمايد؟, اگر بيمار در خطر نيست مي تواند. 
 يك نكته و سؤال مهمّ در مورد كشفيّات جديد علوم پزشكي اين است كه هر سال و هر ماه و يا حتّي هر روز، كشفيّات و يا نتايج تحقيقات جديدي در مورد جنبه هاي مختلف علوم پزشكي اعلام مي شود كه طبق روشهاي تشخيصي يا درماني جديد، داروهاي متفاوت و جديد يا مواد غذايي مؤثر جديد براي انواع بيماريها پيشنهاد مي شود و برعكس، برخي روشها يا داروها يا موادّ قبلي كاملا غير مؤثّر، مضر و بي فايده معرفي مي شوند. آيا پزشك در قبال عوارض يا هزينه هاي بيهوده ناشي از روشهايي كه در گذشته مطرح بوده اند، امّا كسي نمي دانسته كه آنها مضر يا بي فايده اند ولي همين روشها امروزه آنها را بي فايده يا مضر شناخته اند مسئول مي باشد؟, مراجعه بيماران به طبيب در چنان شرايطي برائت ضمني محسوب مي شود بنابراين ضامن نيستند.
 اگر اين كشفيّات جديد خيلي ديرتر از زمان كشفبه اطّلاع پزشك برسد و قبل از اطّلاع، طبيعي است به همان روشهاي قبلي عمل شود آيا پزشك در قبال عوارض يا هزينه هاي بيهوده روشهاي بي فايده مسئول است؟, مانند جواب مسأله 1411 است.
 نظر به اينكه به خاطر سير تكامل علوم، تعليم روشهاي قبلي نيز دردوران دانشجويي امكان پذير نيست، چه برسد به روشهاي جديد، آيا پزشك مي تواند به همان روشهاي قبلي اكتفا نمايد و يا فقط در حدّي كه وقت محدودش اجازه مي دهد به فراگيري آنها بپردازد؟ در اين صورت اگر متوجّه مسائل مهمّ جديد نشود آيا مسئوليّتي بر عهده اوست؟, پزشك بايد نهايت تلاش خود را در فراگيري بكند و چنانچه طبق جواب مسأله 1411 عمل شود، مسئول نيست.
 اگر به خاطر عدم وجود امكانات كافي اطّلاع رساني، اطّلاعات جديد به پزشك نرسد و وي هيچ گاه مطّلع نگردد مسئوليّت بي فايده بودن روشهاي قبلي بر عهده كيست؟, مانند جواب مسأله 1411 است.
 با توجّه به اين كه گروههاي بسيار زيادي در جهان مشغول تحقيق هستند و نتايج كار خود را دائم اعلام مي نمايند و از طرفي افراد اين گروهها ممكن است برخي از لحاظ علمي، برخي از لحاظ اخلاقي و صداقت و برخي از لحاظ هر دو مورد، كاملا قابل تأييد نباشند به عبارت بهتر هيچ تضميني نيست كه نتيجه اعلام شده تحقيق با واقعيّات كاملا منطبق باشد و از طرف ديگر هيچ مرجع واحدي در مورد تأييد يا ردّ تحقيقات وجود ندارد و يا اگر موجود هم باشد مدّت زيادي طول مي كشد كه نتيجه صحيح كار ارائه شود، در چنين شرايطي اگر نتيجه تحقيقاتي كه در رسانه هاو مجلّات حتّي معتبر اعلام مي شود با روشهاي قبلي ما كه به فايده كامل و قطعي آنها اطمينان نداريم مغاير باشد و يا مكمّل آنها باشد در اين صورت وظيفه ما چيست؟ عمل به روشهاي قبلي يا جديد؟, بايد طبيب بررسي لازم را به عمل بياورد و با اطبّاي ديگر در صورت امكان مشورت كند و آن روشي كه بهتر به نظر مي رسد برگزيند.
 با توجّه به اينكه اگر بخواهيم طبابت پزشك را با توجّه به مشكلاتفوق و در صورت مواجهه با اين مشكلات، تنها در صورتي مجاز بدانيم كه وي در اين زمينه ها داراي تخصّص و تجربه كافي باشد عملا مسائل درمان با اختلال كامل روبه رو خواهد شد زيرا:اوّل اين كه هر پزشكي تا رسيدن به اين تخصّص و تجربه كافي بايد همان مراحل اوليّه را طي كند- كه همان دوران بدون تجربه و تخصّص است.و دوّم اين كه به علّت جمعيّت زياد، امكانات كم، فرصت هاي ناكافي و دهها علل ديگر حدّ اقل در كشور ايران- نمي توان انتظار داشت پزشكاني كه از ابتدا كاملا مسلّط باشند به طبابت بپردازند.با توجّه به مقدّمه فوق و موضوعات مطرح شده در كليّه سؤالهاي فوق، مسائل مهمّي مطرح مي شود كه:الف) در مواردي كه پزشكي داروي مؤثر بر بيماري يا عوارض خطرناك آن را فراموش نموده و فرصت و امكانات كافي جهت دسترسي به اطّلاعات كافي يا پزشك متخصّص ديگري نيز ندارد.ب) مطمئن است كه داروي خاصّي براي بيماري مفيد است امّا همچنين مطمئن است و يا احتمال مي دهد كه در صورت تجويز آن دارو عوارضي خفيف و يا شديدتر از خود بيماريو حتّي مرگ در اثر اين دارو، گريبانگير اين بيمار خواهد شد- كه البتّه موارد الف و ب شامل مسائل تشخيصي نيز مي باشد- آيا پزشك در اين حالات مي تواند مريض را به حال خود بگذارد و چنين فرض كند كه گويا پزشكي موجود نبوده و قضا و قدر الهي هر چه باشد بر او جاري خواهد شد و بدين ترتيب خود را در معرض خطر مؤاخذه مادّي و معنوي حاصل از عوارض احتمالي و هزينه هاي نابجاي آن قرار ندهد و كار وي را به خداوند واگذارد كه يا خود بهبودي نسبي يابد و فرصت تحقيقات بعدي فراهم گردد و يا به تدريج دچار عوارض شديد و مرگ گردد. اصولا در چنين مواردي كه پزشك واقعاً نمي داند كه براي نجات جان يارفع و تسكين آلام يك بيمار چه كاري انجام دهد وظيفه او چيست؟ درمانهاي بدون اطمينان و غير قابل اعتماد كه ممكن است خود آنها باعث مرگ يا عوارض شديدتر شوند؟ و يا عدم هر گونه اقدام درماني؟ آيا اگر پزشك با اقدام به درمان نامطمئن موجب خسارت و مرگ مريض گردد مسئول است؟ آيا اگر اقدام به هيچ درماني نكند با توجّه به علل و توضيحات فوق، مسئوليّتي متوجّه اوست؟ اين موضوع با توجّه به اين نكته بايد در نظر گرفته شود كه گاهي فرصت هيچ مشورت و ارجاع بيمار به پزشكان متخصّص و آگاه ديگري وجود ندارد. در خاتمه جهت روشن شدن موضوع، مثالي ذكر مي شود: گاهي پزشكي كه داراي تجربه كافي نباشد با بيماري در حالت بيهوشي مواجه مي شود كه نمي داند به طور مثال اين بيمار دراثر كمبود يا ازدياد قند، بدنش دچار بيهوشي شده و در اين حالت طبيعي است كه درمان كاملا متناقض است و باعث اشتباه پزشك مي شود., اين مسأله چند حالت دارد.الف) در صورتي كه خطر قطعي يا ظنّي بيمار را تهديد نمي كند و معالجه نيز نامطمئن است در اين صورت اقدام به معالجه نشود.ب) در صورتي كه معالجه از نظر عرف پزشكي قابل قبول است هر چند احتمال عوارض وجود دارد در اين مورد پزشك مي تواند اقدام كند، مخصوصاً اگر خطري بيمار را تهديد كند.ج) در صورتي كه خطر حتمي است و معالجه نامطمئن است ولي درصد نجات وجود دارد و امكان مراجعه به متخصّص نيز وجود ندارد در اينجا مي تواند اقدام كند با رعايت آنچه در جواب مسأله 1411 گفته شد.
 اگر پزشك سعي خود را در مداواي بيمار انجام دهد ولي بيمار بهبود نيابد، آيا پزشك نسبت به هزينه درماني كه بيمار قبلا پرداخته و حقّ ويزيت مديون است؟, در صورتي كه پزشك وظيفه خود را طبق ضوابط انجام داده باشد مسئوليّتي ندارد.
